logFC	Pval	Warning	FDR
CDK1	-0.920102549690534	0.000645716091680626	NA	0.0339228604446703
CDK20	0.457503773331875	0.000137457290634746	NA	0.0105777579849489
CEP72	-0.322120795946252	0.000983089830124184	NA	0.0472546199576701
CLEC14A	-1.11086024584118	2.88302715034661e-12	NA	2.14798627369687e-09
CLEC4A	-0.527443715660408	0.000822193822513251	NA	0.041466396753276
CMYA5	0.721401762839843	0.00076485486709843	NA	0.0389339631261192
CNTRL	0.543013926960949	0.000695849997109921	NA	0.0358669097566941
COA5	-0.179722081909781	1.27247234971151e-09	NA	6.13443949532979e-07
COL13A1	-1.38244191015077	0.000297986308798848	NA	0.018785744567392
COL14A1	-1.72228895973109	3.93139611150062e-05	NA	0.00407845023187384
COL15A1	-1.36450623510223	1.52349831843424e-05	NA	0.00186575947601155
COLCA2	0.703991101875448	0.000193760785101471	NA	0.0136893665025785
CRIPAK	-0.975716986494332	2.50925957567816e-07	NA	6.13869756790159e-05
CSE1L	-0.359155143158049	6.10217914396305e-05	NA	0.00561914709824148
CTC-241N9.1	-0.524288902710101	1.21268125319318e-07	NA	3.25853416739171e-05
CTF1	0.439278159405179	1.65201186064223e-13	NA	1.50434035598816e-10
CTHRC1	-0.398515655646115	1.34827342845867e-07	NA	3.56444351062355e-05
CTNNA2	0.701336015163904	0.000524952814396462	NA	0.029267012179498
CXCL13	-0.53525702076352	8.22144913867895e-05	NA	0.00716796664000461
CXorf23	0.17601034828935	0.00037675135215065	NA	0.0224557505930957
CYP1B1	-2.55263581150221	0.000376304333976618	NA	0.0224557505930957
CYP21A2	-0.373200255788759	0.000698193900020572	NA	0.0358749097656338
DCN	-2.28458240935023	2.10774508957456e-10	NA	1.19131206080058e-07
DDX31	0.378441469491722	0.000919879466255047	NA	0.0450081920339895
DDX60	-1.13645443529159	5.14154611805928e-05	NA	0.00492836739304735
DDX60L	-1.08921293096019	0	NA	0
DES	-1.05231256044198	0.000367432320443672	NA	0.0221886554381509
DHRS2	-1.80038864101819	0.000559799484012746	NA	0.030383024312758
DKFZP779L1853	0.329205022914478	1.3988810110277e-14	NA	1.43306616573469e-11
DMRT1	-0.136815549914071	4.83395836692324e-08	NA	1.5237194536969e-05
DTL	-1.00373697420256	0.000615381870764375	NA	0.0326431205297698
DTX3L	-1.09080265865303	0.00097386419704959	NA	0.0470873393918579
DUOX2	-0.557285159783806	0.000120164413444313	NA	0.00951504782978612
E2F1	-1.12444910920884	0	NA	0
EDNRA	-1.26641226449799	0.00052697073281549	NA	0.0292799229884024
ELMOD3	-0.318208305209838	0.000605683813023505	NA	0.0323379914634146
EMX2	0.843341494181424	9.40353646061709e-08	NA	2.75238153796383e-05
ERAP2	-1.41118744690435	0.000659878242750933	NA	0.0342280515092739
ERCC6L	-0.455079375475721	1.96577254030217e-06	NA	0.000350228018566227
FAM111B	-0.9139565250126	0.000587661000826856	NA	0.0314782727599771
FANCD2	-0.881335911290916	9.36238934190481e-05	NA	0.00795123957011201
FBLIM1	-0.935477507769729	0.000799017740404029	NA	0.0405470581515865
FDXR	0.766731233516078	0.000133712380284257	NA	0.0104365696439964
FHL3	0.173942968726617	6.11979232956195e-06	NA	0.000850080644693643
FHL5	-1.54442089296318	0.000611307038492992	NA	0.0325322521686319
FITM1	-0.0563357992849789	4.62387392672348e-05	NA	0.00453831841514518
FMO2	-1.71246662540776	6.1045408017435e-07	NA	0.000129947439326464
FNDC9	-1.0222544336329	2.49422188201009e-05	NA	0.00285893642433758
FNTB	-0.371248645370836	0.000321997513111016	NA	0.0199164574996327
FOXM1	-0.664582658782222	0.00097124363315948	NA	0.0470873393918579
FOXS1	-0.521689060875058	1.11811023362218e-05	NA	0.0014661555871441
FSCN3	0.33846040024279	2.76690829961179e-05	NA	0.00308519686659435
FTH1	-0.38801774297348	2.61481254026918e-06	NA	0.00043292315502578
FZD1	0.939456036595013	0.000262141721144138	NA	0.0169163974459589
GABRA6	-1.23031055565768	0.000216508451012398	NA	0.0147866250856009
GAN	0.551228099713753	5.41619433054308e-05	NA	0.00504413870863248
GAS2L1	0.66229403808129	0.000429950883336527	NA	0.0249022082288658
GATA6	-0.438193865612955	6.09268007312203e-06	NA	0.000850080644693643
GBP6	-0.45493859690659	1.28175248192974e-11	NA	8.75383538804601e-09
GCKR	-0.394785744295639	0.000657088348343438	NA	0.0341915400561819
GFI1	-0.268632319005413	9.58346021464607e-05	NA	0.00797373078062252
GIMAP7	-0.690790514601331	1.07014033212671e-05	NA	0.00141457017612008
GJA1	0.813234707612017	0.000129562441922193	NA	0.0101610429930462
GJA4	-1.1952804316086	4.00200152588237e-05	NA	0.00409980043817112
GJA5	-2.43606025807546	0.000709898410102827	NA	0.0362490493457802
GLTSCR1	-0.348425106533184	4.49946828089409e-05	NA	0.00444358084860837
GNG11	-0.828636037794689	0.000280633692167243	NA	0.0178983145848765
GOLGA7	-0.633489802616578	2.61112403454611e-06	NA	0.00043292315502578
GPR125	0.912818265110695	0.000580408392665044	NA	0.0311917179153204
GPR126	-1.32468483604351	0.000443004243345868	NA	0.0253006360720631
GPR20	-0.165213585281098	0.000336177394005599	NA	0.0205607599445738
GRAMD3	0.745558661592078	1.64167271776705e-07	NA	4.20447773701871e-05
GRID2	1.03805249444395	3.24233973003629e-11	NA	2.12580762060099e-08
GYG1	0.538623737917219	0.00025299861223016	NA	0.0164559533851768
HAO2	-0.188159004981197	1.98449472410545e-08	NA	6.63833735159436e-06
HERC5	-0.389887820279634	0.000210925097876125	NA	0.0146111443355817
HIC1	-1.0828247072589	0.000302054405381336	NA	0.0189312078644869
HIST1H1B	-1.32727062911046	4.82964082726411e-07	NA	0.00010561896292035
HLA-G	0.319674157389826	8.51860360029377e-09	NA	3.17337344573671e-06
HMBS	-0.580556553277319	0.00105283731005779	NA	0.0494848737021705
HMX1	0.468002248431158	2.36124574579666e-05	NA	0.00276451278709664
HTRA3	-1.01317805743559	0.000529510501662278	NA	0.0293216440295486
IFI27	-1.12214464146175	2.68195222119516e-06	NA	0.000439598788576099
IFI44	-1.3286144886888	1.35867339601248e-08	NA	4.94889236312012e-06
IFI44L	-2.10319370754908	0	NA	0
IFIH1	-0.992525099208002	4.83278763896422e-07	NA	0.00010561896292035
IFIT1	-1.0164327564371	0.000206648975510593	NA	0.014475142553821
IFLTD1	1.0105756060512	0.000418893169921164	NA	0.0245217069577779
IFT46	0.363573394838244	0.000456220569246213	NA	0.0258751257803276
IFT88	0.369499041022661	9.53999177677467e-06	NA	0.00127130085539117
IGF2	-1.70154117574535	1.33699778186447e-05	NA	0.00169881632887911
IL20RA	0.275313169219556	1.33226762955019e-15	NA	1.45581324773048e-12
ILF2	-0.256597579277202	2.33149779926833e-06	NA	0.000393975055956776
ISG15	-0.854476840034014	7.488658386956e-06	NA	0.00101443470760823
ISM2	-0.372007206069538	6.4404110933225e-09	NA	2.57475068855242e-06
ITGB3	-1.67634914057252	0.000205634085188366	NA	0.0144658724906546
ITIH2	-1.62423152155571	0	NA	0
KAT7	-0.161884008360807	0.000154951972908046	NA	0.0114415608069017
KCNK17	-0.319448000417352	0.000105703389837064	NA	0.0084930601118594
KCNK5	0.0962419595907826	4.03206449783866e-07	NA	9.17910683112132e-05
KCNN3	0.74434801143111	1.90257783463377e-05	NA	0.00227628856113008
KHDRBS1	-0.369140068113832	2.85236952144441e-05	NA	0.00313639599764623
KIF11	-0.47496591405947	0.000461329853156389	NA	0.0259850777425649
KLHL25	0.85315642344504	0	NA	0
KLRC2	0.530753238915672	0.000158102557520357	NA	0.0115690134835543
KREMEN2	-0.528514477710089	0.000147717369851863	NA	0.0112094231909347
LACC1	-0.869669048874047	0.000628378299456278	NA	0.0332249958270576
LCK	-0.34087894401997	7.5029455981479e-09	NA	2.86001816974982e-06
LHCGR	-1.01966876914976	7.38210315098797e-09	NA	2.86001816974982e-06
LILRB5	-0.719868318135458	0.00016408356973141	NA	0.0118479902707821
LINC01098	-0.53430640962887	9.71445146547012e-12	NA	6.92302495524003e-09
LPIN1	0.611138907974329	0.000104998082315788	NA	0.00847794860708415
LPIN3	0.958122250662446	0.000235338516061612	NA	0.0154297344670635
LYPD6	1.04171665473586	7.85528815367975e-05	NA	0.00694835470840293
MAP3K15	-0.742245641504153	4.1671810824262e-07	NA	9.35674864685586e-05
MARCO	-1.46546667222744	8.47248775046605e-05	NA	0.0073477537945973
MCM10	-0.57972773844803	0.00100675846580356	NA	0.0482508129034682
MELK	-1.25104472632649	0	NA	0
MESP2	-0.188478730951324	3.16536188178507e-05	NA	0.00339107494146007
METTL2A	0.327792805203239	2.59955612591511e-10	NA	1.42031081532915e-07
MFAP4	-1.54724688288898	6.50905563226445e-07	NA	0.000136781962651855
MFF	-0.49506164215003	9.11853578882127e-05	NA	0.00778447500596716
MGAM	-0.981710404143533	0.000391729668644203	NA	0.0232639166621273
MGP	-3.17530224549013	0.000184090925018365	NA	0.0130624863721906
MMP28	0.820017808423977	1.42393642015293e-05	NA	0.00176816226232777
MPV17L2	0.502068217509433	0.000941224613728586	NA	0.0459155138203133
MPZ	-0.352855511623832	2.23046292546769e-09	NA	1.01554216142614e-06
MPZL2	-2.32943998611759	0.000670099201026009	NA	0.0346485678360167
MSRB1	0.748209238621573	2.0652700434276e-06	NA	0.000360125971083211
MT1E	1.17394737328637	3.89180363142838e-05	NA	0.00406309256832755
MTMR14	0.208086788080652	3.76547974190178e-05	NA	0.00398193409351691
MX1	-1.22689454817158	1.42752004217428e-06	NA	0.000275276247191513
MYBL1	-0.486813737340788	0.000106289437063811	NA	0.00849848859957527
MYCT1	-0.466675725947632	0.000214861261136345	NA	0.0147355269091458
MYH11	-3.37981013207896	0.000461284530666628	NA	0.0259850777425649
N6AMT1	-0.459290385924947	1.04190918603919e-06	NA	0.000210838684794671
NAA60	-0.279648929533524	1.76489214198661e-06	NA	0.000321426078881139
NCOA4	-0.216770378377188	7.84636991733034e-05	NA	0.00694835470840293
NDUFA4L2	-1.13426874976438	9.78245809246658e-07	NA	0.000200430338242025
NDUFB11	0.302611545119088	8.7587181951676e-10	NA	4.48637968553101e-07
NEIL3	-0.378479475016231	3.22396997987084e-09	NA	1.35497671641187e-06
NFKBIE	0.64363254640245	8.47231576006635e-08	NA	2.5249041386045e-05
NLRP4	0.660389235850634	1.24409305346518e-06	NA	0.000245685894449973
NOX1	-0.568344519983712	0.000442103741298716	NA	0.0253006360720631
NPFFR2	-1.31443850083108	2.83872510571381e-05	NA	0.00313639599764623
NPY5R	-0.795079135979102	4.67404189949949e-05	NA	0.00456025123658906
NSA2	-0.501906364518981	0.000368209034175893	NA	0.0221886554381509
NT5DC3	0.592681805610854	2.79072971820504e-06	NA	0.000452899512981177
NTPCR	0.349001989981023	0.000304984298219679	NA	0.0190075955593869
NUDC	0.271210501933516	0.000224055530207545	NA	0.0151131679670445
NUF2	-0.572293280423624	0.000709578659899401	NA	0.0362490493457802
NWD1	0.930462983936529	0.000531672439574526	NA	0.0293422321786736
OAS1	-1.17630613507368	0	NA	0
OAS2	-2.0063430897825	0.000231936808293032	NA	0.015391401719559
OAS3	-0.969226314057007	0	NA	0
OGN	-2.55758635624172	0.000155662745405349	NA	0.0114415608069017
OR2AG2	0.232398426918127	1.1559256016147e-05	NA	0.00149509900470891
OR5V1	-0.231815186709606	0.000508407275012335	NA	0.0284413093676695
ORC1	-0.442655773284122	1.52047929802279e-10	NA	9.23043561995985e-08
P2RY1	0.821491184536726	0.0003653069214824	NA	0.0221768361111779
PALM3	0.532547888052455	4.57179671897734e-08	NA	1.46933960825015e-05
PAPLN	1.34337230041595	5.272847092197e-05	NA	0.00497770180096527
PARD6G	0.977732108645333	0.00104007270472906	NA	0.049414004936852
PATE2	-0.337046257429031	0.00028414022648926	NA	0.0180517149317266
PCBP1	-0.340323486806547	1.12243569994064e-09	NA	5.57510410840212e-07
PCDHB14	-0.631371943758239	1.20688206095565e-06	NA	0.000241243949525903
PCDHGA1	-1.04438508166116	3.26011754481215e-06	NA	0.000504118742235999
PCNA	-0.446847187597996	0.000338740185452213	NA	0.0206404846830752
PDE4C	0.628696983624615	1.46146193458208e-06	NA	0.000278544448485288
PDE5A	-1.1931955140476	1.52529906525256e-05	NA	0.00186575947601155
PDIA3	-0.530236213349919	3.09989328561855e-05	NA	0.00334278623977458
PDZK1	0.319462092448401	0.000550239468342095	NA	0.0299633725102833
PEX5L	-0.633431168120746	1.12954605002713e-07	NA	3.14590255762625e-05
PIGV	0.473872383428599	3.804844487032e-05	NA	0.00399776961454753
PKHD1L1	-1.11460377822351	1.75225264522627e-05	NA	0.00211185096381646
PLEKHA4	-0.997431482937353	0.000580011310125972	NA	0.0311917179153204
PLGLB2	-1.72364757296236	0.000224055873100593	NA	0.0151131679670445
PLIN1	1.07133184463005	0.000168121410715427	NA	0.0120863072063007
POLR2J2	0.73927011669089	5.85261430796624e-05	NA	0.00541978537411721
PON1	1.26771830899555	3.58063973759926e-06	NA	0.000548507158308312
PPM1J	0.984182780912869	7.45491834583945e-05	NA	0.00671393223113485
PPP1R10	-0.227256181224835	4.81599095647489e-06	NA	0.000688366179427938
PPP5C	0.221299335517008	2.62103480475062e-07	NA	6.31785021833345e-05
PRF1	-0.408546315086039	0.000328998256655222	NA	0.020197042789647
PRIM1	-0.326395488700425	0.000159806739024493	NA	0.0116050821321667
PROCR	-0.939166943939747	0.00015514087883628	NA	0.0114415608069017
PRR11	-0.444985849331497	2.77126210868062e-08	NA	9.0847514446768e-06
PRRG4	0.875778766393327	8.43983511966684e-08	NA	2.5249041386045e-05
PRSS54	0.0570888988969393	0.000427562234647905	NA	0.0248516758443752
PRTG	0.931089037609609	0	NA	0
PTPRB	-0.563300536195345	0.000110573331380648	NA	0.00879809453718543
QSOX1	0.740401763381702	0.0010479957547318	NA	0.0494848737021705
RABL2B	-0.366784722499898	6.02716925257596e-08	NA	1.86398738149005e-05
RAMP2	-0.957527159995396	1.35308869002593e-05	NA	0.00170603667063192
RFPL3S	-0.445565219586402	4.18109991073834e-13	NA	3.42662043184561e-10
RITA1	0.487081323649031	4.46050216684757e-05	NA	0.00444358084860837
RND1	0.897231631018392	0.000270513416604112	NA	0.0173881780845412
RNF17	-0.608918488983384	0	NA	0
RP1-130H16.18	0.335473960185721	3.98842817042055e-05	NA	0.00409980043817112
RP11-1012A1.4	0.547596147815326	6.10129724520903e-11	NA	3.84639858254697e-08
RP11-169F17.1	-0.2315723952806	0.000149787421889203	NA	0.0113141273372623
RP11-215A19.2	2.0111708325488	0.00101977511077678	NA	0.0485905053509946
RP11-257K9.8	-0.664786432781168	1.33879519470526e-06	NA	0.000261240381385879
RP11-287D1.3	-0.669561623652283	0.000896126804984076	NA	0.0441093527342162
RP11-293M10.1	0.55547505847884	8.20515899069285e-06	NA	0.00110238328702005
RP11-297M9.1	0.311072598100732	3.07314970560135e-06	NA	0.000479733303090588
RP11-410N8.4	0.291110471197908	0.000257359010721103	NA	0.0166734053151368
RPS15A	-0.320234240339832	4.86948026723333e-06	NA	0.000688366179427938
RPS23	-0.800427125131433	2.99834356853879e-06	NA	0.000477144169241934
RSAD2	-0.675810208938796	5.41541173599835e-05	NA	0.00504413870863248
RUFY2	-0.314540305935222	0.00105856530697679	NA	0.0494848737021705
SDCCAG3	-0.592502406123227	1.30741122337241e-05	NA	0.00167420135642947
SDS	1.55936933886374	0.000433463186794381	NA	0.0249294564727954
SEC16B	0.469720191012663	0.000102766973472335	NA	0.00838036548350765
SECISBP2L	-0.531236466269612	1.776048708102e-07	NA	4.47864836530766e-05
SEMA3G	-1.62209266650693	1.13237905496888e-07	NA	3.14590255762625e-05
SERBP1	-0.249065224378981	1.17839078717097e-07	NA	3.21916723208656e-05
SH2D4A	0.73125039390435	6.36708744807812e-05	NA	0.00583033130510886
SH3PXD2B	0.395449080752173	2.52059209433497e-05	NA	0.00286909895960031
SIGLEC1	-1.45821293176988	0.000211152997521724	NA	0.0146111443355817
SKA1	-0.367410904336623	0.00010141949942577	NA	0.00831183507543898
SLC12A1	-0.582683170877324	3.31141138287805e-07	NA	7.82994756778883e-05
SLC15A1	-0.14364980493195	2.08058385853249e-07	NA	5.16709848866759e-05
SLC22A23	-0.533204167032753	0.000881290332955587	NA	0.0435097284562501
SLC25A18	1.46091203955727	5.68844593651363e-09	NA	2.33098293363487e-06
SLC25A33	0.810298742192494	0	NA	0
SLC26A3	-0.697222138499411	0.000234925842068856	NA	0.0154297344670635
SLC26A7	-1.24817327016862	0.000244597343508124	NA	0.0159728886750664
SLC35E2	0.618056551185379	0.000181886240963713	NA	0.0129621625027662
SMAD7	-0.679161060203434	0.000400379804434969	NA	0.0236917883555725
SMC4	-0.97124608334657	4.19437699936687e-05	NA	0.00424382922201372
SMO	0.777977317393948	1.96076642855481e-06	NA	0.000350228018566227
SOX21	0.802744324638615	0.00101660687427896	NA	0.0485807675694064
SRPRB	-1.18382958185113	0.00046318756526964	NA	0.0260003677477215
STAP2	0.492593650489021	0.000653533110316351	NA	0.0341915400561819
STC1	-0.733239896154374	0.000151792894669267	NA	0.0114130153051558
STOX1	1.31114002833701	0.00042134918943959	NA	0.0245777030751044
STT3A	-0.292648204763127	2.22044604925031e-16	NA	2.59966651380442e-13
SUGCT	0.857569650772143	0.000316139629202405	NA	0.0196281994782448
SULF1	-1.03856968743713	0.000225033847817802	NA	0.0151169254081213
SYCE1L	0.828011191325401	1.63779382924556e-05	NA	0.00198852434482696
SYTL4	1.70780933824296	0.000214188266722148	NA	0.0147355269091458
TAF9B	-0.727164972894866	0.000550149298129243	NA	0.0299633725102833
TBL2	0.321120041099516	0.000231368152886935	NA	0.015391401719559
TBX18	-2.1527652789826	0.000226386332952133	NA	0.0151457076874221
TBX22	0.0674820063605653	0.00021126479211353	NA	0.0146111443355817
TCN2	-0.504600465489753	0.000325801332446085	NA	0.0200759760906909
TGIF2-C20orf24	0.420429942008083	2.10171272718718e-06	NA	0.000362622876961316
TIMELESS	-0.742712831043452	9.58528652006407e-08	NA	2.75635844474334e-05
TM7SF3	-0.387532248973816	1.15842580439285e-05	NA	0.00149509900470891
TM9SF2	-0.220771613955245	1.6346417330837e-08	NA	5.70072609510104e-06
TMEM139	0.461912278323108	0.000154046336593439	NA	0.0114415608069017
TMEM150C	0.722380678115301	7.682510700735e-05	NA	0.00688109469375669
TMEM177	0.388964418590005	7.16953135304621e-06	NA	0.000987527633678827
TMEM59	-0.261027152880696	3.06937663330231e-06	NA	0.000479733303090588
TMSB15B	0.608282198385218	9.98903673892215e-05	NA	0.00822765332601372
TNFRSF13C	0.777370234434736	2.97451641095847e-09	NA	1.3177107700546e-06
TNFSF15	0.610101769683361	4.87160495477035e-06	NA	0.000688366179427938
TOMM40L	0.622935605075303	0.000135510644988068	NA	0.0105268008625565
TRAK1	0.371237330451757	1.63769291638971e-06	NA	0.000301611512275772
TRPV4	-0.640252761600879	0.000136567418051792	NA	0.0105588516475798
TSPAN6	0.519531926611517	0.000412712675871507	NA	0.0242464998932254
TSPAN8	-0.931091509312566	0.000152748728478258	NA	0.0114324402214024
TTC30B	0.57461482078593	2.38091402693374e-05	NA	0.00276777034152277
TTPA	1.32281095206544	1.46786453436576e-07	NA	3.81901072742685e-05
TYMS	-1.02775099452099	0.000639332332779352	NA	0.0336954863877375
UBASH3A	-0.488426611357385	1.44915961453052e-08	NA	5.1637337482108e-06
UBE2F	0.0265499710426032	0	NA	0
UBE2S	0.836458536290541	0.000655596346091913	NA	0.0341915400561819
UBTD1	0.478833684909819	2.14265172264749e-05	NA	0.00254494234680544
UNC13B	0.445836550808441	2.25803484266152e-06	NA	0.000385535928188176
UNG	0.687779305839638	1.61363461081976e-06	NA	0.000300557783022121
VAX2	-0.917081835299949	0.000403917422158617	NA	0.0238151455633162
WDR31	0.531521575538542	9.43445338104087e-05	NA	0.00797114048291964
WEE2	0.313876661345903	3.13227377368719e-09	NA	1.35108156380281e-06
WFDC10B	-0.628806426799851	4.89532327785369e-05	NA	0.00474788425131952
WFS1	1.09379631971729	2.40608803956377e-05	NA	0.00277733725749928
XPO5	-0.316010925082356	0.000879774964151814	NA	0.0435097284562501
XRCC6	-0.22823043009341	0.000277014377834561	NA	0.0177364947933058
YIPF2	0.376695528335923	5.0252813973195e-05	NA	0.00484525808138023
ZBTB42	0.28259301159325	0.000172079622488219	NA	0.0123168431973991
ZBTB9	0.25238863121245	1.5651127132088e-06	NA	0.000294870833128799
ZC3H6	-0.609820621744085	7.8847780840885e-05	NA	0.00694835470840293
ZFAT	-0.2555674364577	0.000302603652034383	NA	0.0189312078644869
ZFYVE21	0.502968330707761	0.000141246030695541	NA	0.0107682032052587
ZHX3	0.449383137470772	0.00094484711293652	NA	0.0459554570568027
ZIC3	-0.696535054466746	3.33355226898036e-05	NA	0.00354806852213357
ZIC4	-1.29586631131175	4.71590481487816e-06	NA	0.000684056600182902
ZMYND15	0.613844570090777	0.000373328337734291	NA	0.0224147427978123
ZNF329	0.317068532845658	2.96207502969992e-13	NA	2.55533535851639e-10
ZNF397	-0.568525965705848	8.71519683693922e-05	NA	0.00751846270285636
ZNF426	0.44150837025682	7.97578608138227e-05	NA	0.00699096843101267
ZNF490	-0.159781756385308	0.000432733543996866	NA	0.0249294564727954
ZNF565	-0.557279941898158	0.000104121070719776	NA	0.00844875480281113
ZNF648	-0.358640292234419	5.28412002542833e-05	NA	0.00497770180096527
ZNF771	0.497415809615887	0.000160011503988144	NA	0.0116050821321667
ZNF785	-0.325441271591925	9.58233969459155e-05	NA	0.00797373078062252
ZNF787	0.573030810477596	0.000575888637528443	NA	0.0311531044809529
