logFC	Pval	Warning	FDR
ABCB1	-0.569988194235663	0.165599169963596	NA	0.82828817081823
ABCB10	-0.0692870245133847	0.504856634345202	NA	0.953982367703915
ABCB11	0.843398688511767	0.0864390714417955	NA	0.686030702154305
ABCB4	-0.298058457733304	0.486459169945054	NA	0.951361702276318
ABCB6	-0.0182332262231397	0.577278685311422	NA	0.957969600246383
ABCB7	-0.126026056453198	0.701676657457595	NA	0.975914223915072
ABCB8	0.00851637787787173	0.983709556823943	NA	0.999903543617542
ABCB9	0.0737067083139837	0.854208180057189	NA	0.987678208191125
ABCC1	0.286131332189775	0.232087856651571	NA	0.88114946045381
ABCC10	-0.0285572298914509	0.875974622661433	NA	0.989404881115643
ABCC11	0.61576163378447	0.075971904309688	NA	0.656324500033004
ABCC12	0.887811003930558	0.41759662418526	NA	0.938841585343909
ABCC2	-0.196005907920915	0.207161114640484	NA	0.865615724676363
ABCC3	0.458611799067425	0.314378458232377	NA	0.915235372986685
ABCC4	0.292660719543478	0.696420530664835	NA	0.975483484524901
ABCC5	0.130604064006842	0.486876229751425	NA	0.951361702276318
ABCC6	0.524117544492869	0.00800681566604444	NA	0.192433600560314
ABCC8	-0.0210221546076412	0.963416345762889	NA	0.99804322449371
ABCC9	0.105857546484597	0.804193712603791	NA	0.982697449332381
ABCD1	0.175200309940385	0.159314096561403	NA	0.82190660112572
ABCD2	-0.100934409173726	0.80072629317523	NA	0.982697449332381
ABCD3	-0.155533643416848	0.35315549618127	NA	0.931202719091619
ABCD4	-0.126893965402957	0.767182750642632	NA	0.979448546471639
ABCE1	-0.183299859780245	0.0934476499498758	NA	0.703335007539833
ABCF1	-0.11625192415453	0.364539799062004	NA	0.933808498321126
ABCF2	-0.0635950257538529	0.277166066357312	NA	0.902498244232237
ABCG1	0.648744458864674	0.12031099073965	NA	0.765586806416606
ABCG2	-0.353802116394532	0.404282678097995	NA	0.937145100880312
ABCG4	0.52433686435214	0.104742013990952	NA	0.731334041390953
ABCG5	0.100805499520428	0.42566821971277	NA	0.938841585343909
ABCG8	0.267004121853829	0.543384418009457	NA	0.957013249607668
ABHD1	0.247574842002812	0.0353222911785271	NA	0.457681956290307
ABHD10	-0.024411325715231	0.913271786734974	NA	0.99194456843207
ABHD11	0.22851764384251	0.539752480467686	NA	0.957013249607668
ABHD12	0.140676421185605	0.557953233801092	NA	0.957013249607668
ABHD12B	-0.321484530347295	0.180838465073867	NA	0.847074142944895
ABHD13	-0.146958791727967	0.598762097610476	NA	0.960990017242965
ABHD14A	0.0785647876306553	0.737392378502691	NA	0.979168928946111
ABHD14B	-0.398018537644471	0.0429329704544446	NA	0.504454708758997
ABHD15	-0.096044452340064	0.497436248115194	NA	0.953197290598495
ABHD17A	0.361693946161868	0.544494926419262	NA	0.957013249607668
ABHD17B	-0.0518484281574577	0.872211823621326	NA	0.988903176282792
ABHD17C	0.14014650259569	0.541495164493957	NA	0.957013249607668
ABHD2	0.142548678977953	0.422994625524625	NA	0.938841585343909
ABHD3	1.02671807054608	0.189058266221579	NA	0.855564340595777
ABHD4	0.0232534812149508	0.936619800166997	NA	0.996374295465813
ABHD5	-0.000157877795039436	0.998805180793884	NA	0.999903543617542
ABHD6	0.0119650423809534	0.971075875574565	NA	0.999821551348582
ABHD8	0.588855985471347	0.0691127038749968	NA	0.634666790603468
ABI1	-0.0629931621728316	0.83701940742772	NA	0.985056454660002
ABI2	-0.0376324715502365	0.897824887192082	NA	0.990795744195574
ABI3	0.0716260310952101	0.935978290598585	NA	0.996374295465813
ABI3BP	0.91528779370784	0.0697938872482535	NA	0.636814986794993
ABL1	-0.196150926667638	0.0755237012819165	NA	0.654445491191817
ABL2	0.0273549867421137	0.927968455035831	NA	0.994188658327356
ABLIM1	0.0447068927011009	0.863788815431322	NA	0.988407268993609
ABLIM2	0.328131522945203	0.543128475601526	NA	0.957013249607668
ABLIM3	-0.127066539258659	0.71047341287431	NA	0.977244579012306
ABR	0.444518105724831	0.391167493560749	NA	0.936989087020926
ABRACL	0.142115727648226	0.652079238302428	NA	0.968766334109473
ABT1	-0.305072790959891	0.375793665273184	NA	0.935605749020457
ABTB1	-0.229361848185562	0.657313941346216	NA	0.969411008613908
ABTB2	0.64762232236814	0.14596847255499	NA	0.804272780392598
AC002310.13	-0.0687915956393642	0.836045003707684	NA	0.985056454660002
AC002398.9	0.21470908914678	0.065313401200868	NA	0.622116324001381
AC002472.1	0.455448879845611	0.00795131135795524	NA	0.191661683041536
AC002472.13	0.663728417265539	0.48188954685528	NA	0.951119758659814
AC002985.3	0.159092614913168	0.237951101599393	NA	0.882421720148905
AC003002.4	-0.0239725183659553	0.963337662377176	NA	0.99804322449371
AC003005.4	0.162894499086076	0.59067913374542	NA	0.958752652953934
AC003006.7	-0.523233650504205	0.000840132411862093	NA	0.042111958296121
AC003101.1	-0.0424946499571478	0.87618255017953	NA	0.989404881115643
AC004017.1	0.134731062726446	0.394744677140203	NA	0.937145100880312
AC004076.7	0.123449486914498	0.690868145954847	NA	0.975483484524901
AC004076.9	-0.404455794856886	0.205259070029776	NA	0.865615724676363
AC004381.6	-0.555502458591866	0.000907534491841	NA	0.0445371193286402
AC004466.1	-0.478035231445367	0.192202947054706	NA	0.858724928224186
AC004899.1	0.300872395697861	0.523412075422394	NA	0.957013249607668
AC005003.1	0.389763416207773	0.330360173664827	NA	0.917163551243256
AC005082.1	0.541045781207324	0.108630956508482	NA	0.741088058887857
AC005609.1	0.00737293534939279	0.951814456636424	NA	0.997434969355587
AC006116.20	-0.330232071229952	0.0174240986364853	NA	0.313156141173937
AC006486.1	0.103781062550469	0.369283812909333	NA	0.935605749020457
AC006486.9	0.231788836504765	0.270355710167892	NA	0.900430224374777
AC006538.4	-0.22194614045631	0.633072986903105	NA	0.966951508530153
AC006547.14	0.0535058801507341	0.704891061193131	NA	0.976182898028348
AC006946.15	-0.37277980273436	0.311606694755712	NA	0.915235372986685
AC007040.11	-0.597673183915035	0.0809788120403299	NA	0.670512857756857
AC007382.1	-0.113148350114292	0.383668908048093	NA	0.936887910332778
AC007401.2	-0.279070445899795	0.697085372477234	NA	0.975483484524901
AC007461.1	0.0739656783657073	0.7341723148937	NA	0.978772948329631
AC007557.1	0.00734964252565799	0.981752208524952	NA	0.999903543617542
AC008060.7	0.196095016130055	0.797274349265376	NA	0.982697449332381
AC008271.1	-1.10105773123256	0.612251404738185	NA	0.963635926290286
AC008387.1	0.0607701169225523	0.772100027347935	NA	0.979574414348313
AC008394.1	-0.00915650951164595	0.945844710534459	NA	0.997434969355587
AC008443.1	-0.447154578298938	0.0846311943724334	NA	0.680680539454901
AC009365.3	-0.0891871296380633	0.295848101205136	NA	0.907203634329702
AC009403.2	-0.181978860095913	0.405868993860436	NA	0.937145100880312
AC010336.1	0.125041355360195	0.0815840830915944	NA	0.673335702897444
AC010536.1	0.0821359873253773	0.774351601387893	NA	0.980380416435641
AC010547.9	0.130249881688886	0.425132040824151	NA	0.938841585343909
AC010642.1	-0.174941932685566	0.329240572384276	NA	0.917163551243256
AC010760.1	-0.0780739090263253	0.479939146412359	NA	0.950695046783115
AC011294.3	0.0245862584861569	0.949897535589364	NA	0.997434969355587
AC011484.1	-0.249801349261515	0.0263255593423477	NA	0.390499767584092
AC011530.4	0.089552169647129	0.790742004891846	NA	0.982356216032806
AC011997.1	0.0407768912233771	0.925147422207697	NA	0.993670179699892
AC015688.3	-0.616489347203327	0.115462777679825	NA	0.756112820195769
AC016586.1	-0.313030878284245	0.00981419696291441	NA	0.221576449613127
AC016757.3	-0.0489889097822937	0.921269185069771	NA	0.993409845165059
AC018755.1	-0.0735050698369679	0.730224501894972	NA	0.978700953010299
AC018816.3	-0.76669054314577	0.0254279343944523	NA	0.38595346291456
AC019171.1	0.0654705364324057	0.788007254934181	NA	0.982316699360219
AC020907.1	-0.230621777482522	0.326613412748209	NA	0.916534144310535
AC021860.1	0.0581280896247759	0.95620793007246	NA	0.997810943560164
AC022400.2	0.0211229799944027	0.351460127889403	NA	0.931202719091619
AC022431.2	0.251901533801135	0.183087007727608	NA	0.850030193802665
AC022532.1	-0.295748106118906	0.124845046568981	NA	0.773633150002009
AC023469.1	-0.053149884821942	0.765901985227038	NA	0.979448546471639
AC023590.1	-0.375087582084669	0.29165650521999	NA	0.905681000662615
AC024257.1	-0.115949598462647	0.699753490753202	NA	0.975483484524901
AC025263.3	-0.0217314955905111	0.937859192446051	NA	0.996722429059406
AC026310.1	0.114608501322724	0.577916229449185	NA	0.957969600246383
AC027228.1	0.282698579607344	0.0810375188345027	NA	0.670512857756857
AC027307.3	0.0646356426463568	0.760059043638807	NA	0.979168928946111
AC027763.2	-0.314194930487269	0.00859544357159492	NA	0.202134742585383
AC040977.1	0.278458317714751	0.0503753221983336	NA	0.545131396810647
AC062017.1	0.0148876046758083	0.873761244511565	NA	0.989001138706185
AC068533.7	0.396351646406696	0.167035099965439	NA	0.82938954363511
AC068620.1	0.140119631845071	0.225414597700445	NA	0.877477944359796
AC069368.3	-0.104753773861637	0.640189608134642	NA	0.967823606249895
AC073343.1	0.037409065248817	0.881844712129569	NA	0.989633945221632
AC073569.1	-0.0648929725061284	0.497728543681186	NA	0.953402303714328
AC074091.13	-0.006163835322545	0.937365999360946	NA	0.996552803431714
AC079341.1	0.0622919676174599	0.877026472576621	NA	0.98961203500181
AC079354.1	1.22062960260689	0.247622005499468	NA	0.886600248581381
AC091801.1	0.153239907592623	0.330776313258459	NA	0.917231356897209
AC091948.1	-0.129921177931472	0.554462563429088	NA	0.957013249607668
AC092675.3	0.108038089506346	0.148565756920805	NA	0.807890988977667
AC092687.4	-0.372386146233802	0.221271842271196	NA	0.872472159409953
AC093802.1	-0.0192574502103138	0.753504905491842	NA	0.979168928946111
AC096677.1	-0.388958367729213	0.15494524892482	NA	0.815839246748067
AC104532.2	-0.142751138838759	0.549315196503538	NA	0.957013249607668
AC104534.3	0.287685784795599	0.0602601340865392	NA	0.597895797707303
AC104794.4	0.0231071324137169	0.602971146215537	NA	0.960990017242965
AC104809.3	0.0137666087953445	0.992380147874273	NA	0.999903543617542
AC104841.2	-0.440320782745158	0.0147153808693237	NA	0.284433735647505
AC109829.1	-0.0286203259533255	0.871014193453781	NA	0.988903176282792
AC110084.1	-0.196803139486644	0.241507108405664	NA	0.882508538510919
AC110619.2	0.718797379335602	0.284508930221653	NA	0.904703383054461
AC110771.1	-0.0488715152832308	0.391586433338697	NA	0.936989087020926
AC110781.3	0.541668348795764	0.191762703410498	NA	0.858724928224186
AC112205.1	-0.460239039944394	0.166337226082175	NA	0.828703183195421
AC112693.2	0.0613607704601245	0.69723511832976	NA	0.975483484524901
AC112721.1	0.198214091765882	0.81071268523016	NA	0.983314156327416
AC117395.1	0.40455439532726	0.309630233191072	NA	0.915235372986685
AC119673.1	0.128323777165829	0.300945684958786	NA	0.911561265085031
AC124890.1	-0.0575372620127763	0.703558759529695	NA	0.976182898028348
AC129492.6	-0.151226966821236	0.403179473177631	NA	0.937145100880312
AC131097.4	0.0245685560248104	0.856630532652492	NA	0.988407268993609
AC132192.1	0.0144362845958789	0.936535164291112	NA	0.996374295465813
AC135048.1	0.451205428529702	6.97738712254203e-05	NA	0.00635368624031036
AC135178.1	-0.464164658278201	0.250219733127211	NA	0.88794658841098
AC137932.1	-0.286650688841232	0.00422234020418966	NA	0.127455576955567
AC138655.1	-0.0630563022187761	0.68324883051304	NA	0.973583550459814
AC139100.2	0.494194290978281	0.343695836704379	NA	0.927133822459332
AC140061.12	0.0308455648153812	0.897381212459073	NA	0.990795744195574
AC187652.1	-0.0851783296163052	0.779257324030528	NA	0.981689380034304
ACAA1	0.186562336866945	0.5640408534988	NA	0.957356697701028
ACAA2	0.338501513767268	0.100799088434813	NA	0.718597023013687
ACACA	0.0818771117512984	0.619703253420261	NA	0.96478996628939
ACACB	0.82819381683806	0.00110176432112286	NA	0.0510141779308608
ACAD10	-0.0183271028098429	0.826153294310494	NA	0.985056454660002
ACAD8	0.0232375811577728	0.878218656998704	NA	0.989633945221632
ACAD9	-0.0551589438328653	0.704914663601259	NA	0.976182898028348
ACADL	-0.00830003031456913	0.977769111028695	NA	0.999903543617542
ACADM	-0.239200137618531	0.0865030738716668	NA	0.686030702154305
ACADS	0.270541852704508	0.429816834112757	NA	0.940411067662794
ACADSB	0.0203256750566031	0.900955599456791	NA	0.991111626221226
ACADVL	0.0439044546880601	0.860322046652825	NA	0.988407268993609
ACAN	0.192404730519144	0.507300282047684	NA	0.953982367703915
ACAP1	-0.130538835087377	0.619762969993088	NA	0.96478996628939
ACAP2	-0.381223350902134	0.41303690345473	NA	0.938546501148415
ACAP3	-0.124427966127125	0.817874103302846	NA	0.983431494357553
ACAT1	0.114730202950784	0.239356529505709	NA	0.882421720148905
ACAT2	-0.0274467199590276	0.944903528503935	NA	0.997434969355587
ACBD3	0.0807990579499342	0.540005122809367	NA	0.957013249607668
ACBD4	0.101028746071514	0.749557437044274	NA	0.979168928946111
ACBD5	0.0645127210219351	0.802794778147682	NA	0.982697449332381
ACBD6	-0.265378433486308	0.37644738480242	NA	0.935605749020457
ACBD7	1.18616663667366	0.000297289024778324	NA	0.018785744567392
ACCS	-0.0498736916126431	0.891867666435839	NA	0.990084857470358
ACD	-0.10328664539814	0.742024136004408	NA	0.979168928946111
ACE	0.406777849570399	0.308670666138246	NA	0.915235372986685
ACE2	0.0787539510826551	0.499233285790549	NA	0.953402303714328
ACER1	0.245682590950041	0.0411306037061969	NA	0.492815588704878
ACER2	0.0827883883567342	0.855433807790022	NA	0.987809856550587
ACER3	-0.317504844059531	0.409924924254409	NA	0.937145100880312
ACHE	0.804591376787655	0.0462976913807112	NA	0.523355489256025
ACIN1	-0.0752980510527549	0.377166192431859	NA	0.935605749020457
ACKR2	-0.255239965740065	0.0971561600456425	NA	0.707202276570222
ACKR3	0.400272223112242	0.409669084279105	NA	0.937145100880312
ACKR4	-0.190106841004509	0.222173317044708	NA	0.874574518563675
ACLY	-0.0277348573806575	0.818597637015747	NA	0.983479957262018
ACN9	0.176657170126944	0.591038034589608	NA	0.958752652953934
ACO1	-0.0451230865810657	0.888799019106714	NA	0.989633945221632
ACO2	0.256511171459903	0.228268843571369	NA	0.877477944359796
ACOT1	0.473320638396778	0.260621697052805	NA	0.894304645291458
ACOT11	0.615991046045869	0.0867352790824203	NA	0.686030702154305
ACOT12	0.810196993431594	0.328019499566097	NA	0.917163551243256
ACOT13	0.0647904662998106	0.792483039514976	NA	0.982356216032806
ACOT2	-0.106541317432241	0.783979051193245	NA	0.982193511579433
ACOT4	-0.498324916097732	0.0194034118244362	NA	0.333376649071628
ACOT6	0.174005655479957	0.000849697113964876	NA	0.0423324784042501
ACOT7	0.405215946823357	0.320335407943978	NA	0.915235372986685
ACOT8	0.19343133477135	0.0443695955375598	NA	0.512146837359414
ACOT9	0.226744157554658	0.371439348048054	NA	0.935605749020457
ACOX1	0.223327252825401	0.0376256170270712	NA	0.472945926910065
ACOX2	0.281535699346214	0.270542542590275	NA	0.900430224374777
ACOX3	-0.0815191784609254	0.700297189940847	NA	0.975571242590551
ACOXL	0.0917093384054809	0.613680282053891	NA	0.964202406480603
ACP1	-0.0767216717540342	0.649819618004214	NA	0.968766334109473
ACP2	0.153115600881817	0.616821116196125	NA	0.964243570599987
ACP5	0.034717973098657	0.868463250715592	NA	0.988407268993609
ACP6	0.714564110981263	0.0201093392495573	NA	0.336682512399891
ACPL2	0.131432486889023	0.759296437996458	NA	0.979168928946111
ACPP	0.5264164126782	0.419549970114797	NA	0.938841585343909
ACR	-0.0126526607786105	0.851117492946096	NA	0.986885508681415
ACRBP	0.022368445500743	0.922184658059939	NA	0.993409845165059
ACRC	-0.00961622301273437	0.988767574584648	NA	0.999903543617542
ACRV1	-0.0924846600436969	0.578739462855313	NA	0.957969600246383
ACSBG1	-0.143580755790382	0.794391596198238	NA	0.982526775756483
ACSBG2	-0.308671614954859	2.84626755431283e-06	NA	0.000457384034144526
ACSF2	0.455711106036288	0.123246615219509	NA	0.770852551810892
ACSF3	-0.113664187212388	0.60505005528019	NA	0.961243698861184
ACSL1	-0.283487292273038	0.639436957149686	NA	0.967823606249895
ACSL3	0.258582653064195	0.32802334587306	NA	0.917163551243256
ACSL4	-0.018652496346542	0.952835415991682	NA	0.997434969355587
ACSL5	-0.895982535898837	0.149324352824198	NA	0.808445472861738
ACSL6	0.473914016667449	0.023055990318841	NA	0.36337570895781
ACSM1	-0.0910755862028109	0.671386553866261	NA	0.972490014530036
ACSM3	-0.420706270201194	0.0455720587093964	NA	0.519809590818139
ACSM5	0.254554544351007	0.477470873906572	NA	0.95063426370541
ACSS1	0.725587983162539	0.0312028373917119	NA	0.4279880399059
ACSS2	-0.0235657089024814	0.953699205159555	NA	0.997434969355587
ACSS3	0.433706900225729	0.275458377117504	NA	0.902498244232237
ACTA1	0.0882723724137495	0.196023071580065	NA	0.862785758933633
ACTA2	-1.7652422339594	0.0682586873351432	NA	0.631280427245025
ACTB	-0.16710965340606	0.684311894459339	NA	0.973640245563826
ACTC1	-0.36694193533494	0.111561622453787	NA	0.746499440912341
ACTG1	0.204637920753231	0.553743574810153	NA	0.957013249607668
ACTG2	-1.31623080280525	3.98736531348476e-07	NA	9.17910683112132e-05
ACTL6A	-0.185497589116275	0.47327956810533	NA	0.95063426370541
ACTL6B	0.133978887108021	0.560640705270045	NA	0.957013249607668
ACTN1	-0.514497963379063	0.0979101088279113	NA	0.708941574196969
ACTN2	-0.51062272989586	0.271485947706677	NA	0.900430224374777
ACTN4	-0.109867877165816	0.36041431381432	NA	0.932696082106668
ACTR10	-0.277990236147022	0.177483989164735	NA	0.841765065509019
ACTR1A	0.164123822336706	0.421256409232355	NA	0.938841585343909
ACTR1B	0.397544603456957	0.212121673821718	NA	0.867542659327332
ACTR2	0.0480031095260841	0.863562827296744	NA	0.988407268993609
ACTR3	-0.328431043941755	0.146251178086696	NA	0.804970805916401
ACTR3B	-0.0333529320628987	0.792579647531946	NA	0.982356216032806
ACTR3C	0.420622374306083	0.231554105257055	NA	0.881134693342096
ACTR5	0.104505154330349	0.509483191402506	NA	0.953982367703915
ACTR6	-0.279022240755845	0.383295186919778	NA	0.936887910332778
ACTR8	0.156362482660877	0.489018640982888	NA	0.951646771044542
ACTRT3	0.40281593349634	0.156783500758097	NA	0.817023148411928
ACVR1	-0.564480765959134	0.38643176032194	NA	0.936989087020926
ACVR1B	0.286104493576775	0.0038713151771046	NA	0.119725900128154
ACVR1C	-1.09334230817763	0.38444788911139	NA	0.936887910332778
ACVR2A	-0.0256826577208061	0.950015427480813	NA	0.997434969355587
ACVR2B	0.286889438362134	0.204990965421821	NA	0.865615724676363
ACVRL1	-1.34446953820161	0.0258919422392565	NA	0.388996173458894
ACY3	1.07215683982148	0.106649849002809	NA	0.736351168915349
ACYP1	-0.138191316733677	0.740409663341731	NA	0.979168928946111
ACYP2	-0.406988915530375	0.154406895748537	NA	0.814602988883057
ADA	-0.709146039450298	0.0488133583328152	NA	0.535900707590873
ADAD2	-0.294266874150095	0.16134442875488	NA	0.825489410359058
ADAL	0.162635886208849	0.695915230422766	NA	0.975483484524901
ADAM10	-0.441352929872138	0.272491239116687	NA	0.901029634932746
ADAM11	0.67765143797962	0.215740427159329	NA	0.868963645637766
ADAM12	-0.716504643212596	0.186267342251087	NA	0.852105674081871
ADAM15	-0.350324729100144	0.354975453347064	NA	0.931202719091619
ADAM17	-0.0955425449487338	0.213032974044438	NA	0.867542659327332
ADAM19	-0.590680608181772	0.0800015172715864	NA	0.669279161834033
ADAM20	-0.173026628901476	0.430646420223106	NA	0.940411067662794
ADAM21	0.05294628704881	0.505346859914875	NA	0.953982367703915
ADAM22	-0.485149445786738	0.366843850737864	NA	0.934525834517392
ADAM23	-0.269449232542895	0.31579069455237	NA	0.915235372986685
ADAM28	1.0430047113932	0.410300362063562	NA	0.937145100880312
ADAM29	-0.497429698395075	0.185337594737006	NA	0.851181988045465
ADAM32	-0.256652751120568	0.233725047346433	NA	0.882421720148905
ADAM33	-0.753591208248809	0.108859515233827	NA	0.741611103157795
ADAM7	0.00751928833014614	0.910615755083992	NA	0.991875054419865
ADAM8	-0.418367561137311	0.369484333149091	NA	0.935605749020457
ADAM9	-0.32142926142325	0.506316203323513	NA	0.953982367703915
ADAMTS1	-1.63101476039554	0.0615534684486492	NA	0.60270185265341
ADAMTS10	0.627269766331532	0.00526840953313878	NA	0.147536946621541
ADAMTS12	-0.708654486174586	0.00555510883313026	NA	0.15303157795603
ADAMTS13	0.184287945921651	0.63815000934647	NA	0.967549692313097
ADAMTS14	-0.622891667358297	0.246665620632767	NA	0.886194290392782
ADAMTS15	-0.505238123699502	0.0392194590000847	NA	0.483342971782247
ADAMTS16	-1.46301441217253	0.467719052945883	NA	0.95063426370541
ADAMTS17	1.08205080651373	0.184704732014944	NA	0.850030193802665
ADAMTS18	1.83907338325793	0.338306504391985	NA	0.9242583259369
ADAMTS19	-0.836311979618145	0.417235782023086	NA	0.938841585343909
ADAMTS2	0.80793865647607	0.252629135500309	NA	0.888593167378877
ADAMTS20	-0.0179807458284111	0.923175241107012	NA	0.993409845165059
ADAMTS3	0.673842872160912	0.534939488863225	NA	0.957013249607668
ADAMTS4	-0.744634120241402	0.228037049405616	NA	0.877477944359796
ADAMTS5	-0.362516763367616	0.664814470901464	NA	0.970656115992224
ADAMTS6	0.27602556515213	0.726094979711843	NA	0.978700953010299
ADAMTS7	-0.0130292315825472	0.940861723706752	NA	0.996778702057414
ADAMTS8	-1.41620853711046	0.155216372557964	NA	0.8161881625222
ADAMTS9	-1.42343452089008	0.154053799838142	NA	0.814284370573036
ADAMTSL1	1.01753854329351	0.50949843213479	NA	0.953982367703915
ADAMTSL2	0.0757096933372216	0.654284592291069	NA	0.968863257695833
ADAMTSL3	-0.591509772825867	0.254762234626917	NA	0.889961816519965
ADAMTSL4	-0.230462468501208	0.383803599213301	NA	0.936887910332778
ADAMTSL4-AS1	0.217372739567204	0.00135039702963669	NA	0.0576415565436847
ADAMTSL5	0.303889640367408	0.0897550520983847	NA	0.692969881744995
ADAP1	0.281337968077014	0.498344665638143	NA	0.953402303714328
ADAP2	-0.280507886482111	0.547390225197252	NA	0.957013249607668
ADAR	0.0088985395302443	0.930016015250883	NA	0.994687161166599
ADARB1	-0.882075415729717	0.177813546238919	NA	0.842109747588013
ADARB2	0.285155503335802	0.707471795112923	NA	0.976751015053567
ADAT1	0.0793696000336808	0.693021947782208	NA	0.975483484524901
ADAT2	0.0500772707663389	0.916820888529581	NA	0.993409845165059
ADC	0.289869741015506	0.546427128499174	NA	0.957013249607668
ADCK1	-0.179695564613939	0.229443833330647	NA	0.877535566919564
ADCK2	0.334649683707097	0.155834790712362	NA	0.816438983519179
ADCK3	0.159203315930326	0.507922919159337	NA	0.953982367703915
ADCK4	0.178248624963881	0.618357726149737	NA	0.96478996628939
ADCK5	-0.0539315298907718	0.77613615223187	NA	0.980663524824534
ADCY1	-0.581010809185835	0.432984061489128	NA	0.941751824823288
ADCY10	-0.318147282689922	0.502060438687098	NA	0.953638637841063
ADCY2	0.84712332313831	0.309992117995941	NA	0.915235372986685
ADCY3	0.12458845555293	0.668261929412464	NA	0.971639225252357
ADCY4	-0.979977488100734	0.0314989904919003	NA	0.430571635106478
ADCY5	-0.102539802564368	0.845849036412651	NA	0.986864016182907
ADCY6	0.156889143929704	0.554163987888997	NA	0.957013249607668
ADCY7	0.291328059228009	0.548104986497088	NA	0.957013249607668
ADCY8	0.69334842598638	0.086102655336926	NA	0.685329185221828
ADCY9	-0.17185575187734	0.580353235899406	NA	0.957969600246383
ADCYAP1	-0.32824446719365	0.332697942823089	NA	0.919002299829935
ADCYAP1R1	0.424183673349785	0.280484845490022	NA	0.902498244232237
ADD1	0.0910330825962191	0.58848419187361	NA	0.95866284649591
ADD2	0.166318517859971	0.583180159473192	NA	0.958494891818787
ADD3	0.0696829156375786	0.573304658445814	NA	0.957969600246383
ADGB	1.73322294158021	0.196811642116349	NA	0.863968677873779
ADH1B	-1.55138011434821	0.0222928930321431	NA	0.355450203978461
ADH5	0.0609480094716642	0.556129123129887	NA	0.957013249607668
ADHFE1	0.202787367530321	0.214521319784502	NA	0.86819881436777
ADI1	0.392218966665305	0.228269535400535	NA	0.877477944359796
ADIG	0.270408339590703	0.339888141395648	NA	0.925978301624948
ADIPOR1	-0.134423141505703	0.219840879605743	NA	0.871849195979411
ADIPOR2	-0.072124954138016	0.86279764867007	NA	0.988407268993609
ADIRF	0.539991031395112	0.244098279492029	NA	0.884352079330878
ADK	0.0227688638878719	0.932431305948834	NA	0.995524184706387
ADM	-1.07518578955895	0.41617684530638	NA	0.938841585343909
ADM5	-0.0925568580778651	0.606471705268426	NA	0.961752875489045
ADNP	0.00686635612123742	0.963962765621736	NA	0.99804322449371
ADNP2	0.251334915845876	0.200103294090657	NA	0.863968677873779
ADO	-0.121166879393469	0.341902474309723	NA	0.92683204220812
ADORA1	0.011063949564257	0.963068523265669	NA	0.99804322449371
ADORA2B	0.0667246205469598	0.927493967113958	NA	0.994188658327356
ADORA3	0.0104634440869817	0.989595443360524	NA	0.999903543617542
ADPGK	-0.111230984387714	0.601098566945383	NA	0.960990017242965
ADPRH	-0.30578971587073	0.234777004251065	NA	0.882421720148905
