logFC	Pval	Warning	FDR
AC007040.11	0.042393140359111	0.758823698277449	NA	0.947904714740982
AC007382.1	-0.0214947904767091	0.439168471086903	NA	0.839503135299172
AC007401.2	-0.0165386922098896	0.877687834239107	NA	0.975326463370184
AC007461.1	0.000693353455846455	0.99156841943836	NA	0.997750645810392
AC007557.1	-0.0625652881646332	0.438335267953876	NA	0.838799278080055
AC008060.7	0.0832161187384919	0.795253706452431	NA	0.958368258625835
AC008271.1	-0.186206208448523	0.518197105327256	NA	0.873818593658753
AC008387.1	0.017242646345022	0.823302027252328	NA	0.964713596301648
AC008394.1	-0.0624757485247268	0.0869288363686997	NA	0.511036403559089
AC008443.1	0.0204339114416597	0.803772337657558	NA	0.96103396178649
AC009065.1	0.034261692267096	0.1474188505394	NA	0.613349248610571
AC009403.2	-0.0191224218693457	0.792920433520396	NA	0.957713108908537
AC010336.1	0.0371835289470683	0.525090863703037	NA	0.877298997000302
AC010536.1	-0.12163825538306	0.0390055151607347	NA	0.382809595716446
AC010547.9	-0.0208322969903627	0.796840148231681	NA	0.95885009282894
AC010642.1	-0.0121364352292701	0.817886838474958	NA	0.963260736763686
AC011484.1	-0.0348262743986539	0.401096986437036	NA	0.820274243514885
AC011530.4	0.0670375772866642	0.476912144898444	NA	0.85940144982198
AC011997.1	0.0137446000080557	0.881943286973718	NA	0.975484254533126
AC015688.3	-0.0419135087281361	0.842546589857474	NA	0.969461265276627
AC015987.2	-0.0202397662399903	0.745899506906701	NA	0.9444453669186
AC016757.3	0.0906282621260174	0.592787380884317	NA	0.898329705976697
AC018755.1	-0.0268576264320695	0.706289736727423	NA	0.935896054361175
AC018816.3	-0.167091580565169	0.0928487762415731	NA	0.522600197202899
AC019171.1	-0.000749852836600493	0.989010832661416	NA	0.997149126703538
AC021860.1	-0.0553404070439778	0.660554571580531	NA	0.921829684653742
AC022431.2	0.0578589839943523	0.580940943798916	NA	0.895147200060083
AC022532.1	0.0199535978248196	0.697805485266195	NA	0.934439994887444
AC023590.1	0.015717156722693	0.832860380387841	NA	0.967571445727713
AC024257.1	-0.0836137335162099	0.428842128893681	NA	0.835633167695271
AC025263.3	0.03194959290616	0.79163172518507	NA	0.957116384568276
AC026310.1	0.0634635446307433	0.498868891014185	NA	0.868113993572245
AC027228.1	0.0107204460944775	0.689839316629557	NA	0.933379115386712
AC027307.3	0.0711830550074647	0.318669959622162	NA	0.774723988389609
AC027763.2	-0.0713041805834296	0.300967937441038	NA	0.761804562574875
AC037459.4	0.0472256916280997	0.0491722284042684	NA	0.416220609042386
AC040977.1	-0.0279181257785061	0.62638311528579	NA	0.909259244260271
AC061992.1	-0.0695984237766674	0.0624653361620746	NA	0.453997954853795
AC062017.1	0.0386678015163576	0.68218300086647	NA	0.931162016064162
AC068533.7	0.0908818584391759	0.356432353895745	NA	0.796620534377716
AC068620.1	-0.0705723056198515	0.251988743612851	NA	0.722670420871689
AC069368.3	0.225333504318473	0.175672387659271	NA	0.646510763079232
AC073343.1	0.0844434656723635	0.498236186056671	NA	0.867960937467413
AC073569.1	-0.028811158653774	0.339350191103404	NA	0.787119951282588
AC074091.13	0.0494962003626927	0.189024598742298	NA	0.66153929563618
AC079354.1	0.195059518159018	0.157433900389369	NA	0.625666111158814
AC087239.1	-0.0402212989613158	0.313984093479477	NA	0.772470337572255
AC090616.2	-0.0138557102771663	0.768700990318921	NA	0.951722470670276
AC091948.1	0.0406636513145362	0.778291922997324	NA	0.954736470590695
AC092675.3	-0.0333351199053811	0.747320178390449	NA	0.944608654947659
AC092687.4	-0.0994994097398433	0.361051222094348	NA	0.798457569465662
AC093802.1	0.0748308295305111	0.228073462096747	NA	0.703520102000851
AC096677.1	-0.049925851571818	0.516450971928917	NA	0.872684436036562
AC103801.2	0.00714435244066306	0.874562584140853	NA	0.9745742532385
AC104532.2	-0.0231803412414517	0.805049877277062	NA	0.961058218674973
AC104534.3	-0.0090391298525828	0.911809600878031	NA	0.98129549491742
AC104809.3	0.349638605389177	0.294085265445662	NA	0.755693935503375
AC104841.2	-0.0787509032378511	0.377743178712762	NA	0.806610615073221
AC105020.1	0.0488272461179982	0.383209874851826	NA	0.810607468171909
AC109829.1	-0.0199233199139912	0.783669956924414	NA	0.955894100465192
AC110084.1	0.0614875409788079	0.17663992486644	NA	0.646893351499269
AC110619.2	-0.131003171856796	0.333928532469791	NA	0.783882262094716
AC110771.1	0.00392495914698624	0.948564612538926	NA	0.988293651753273
AC110781.3	0.301035930367238	0.0277610777063255	NA	0.340805454026914
AC112205.1	0.10711961747371	0.188762661531474	NA	0.661293596489832
AC112693.2	0.0463114059204009	0.213436974075708	NA	0.691784642467384
AC117395.1	0.0233451843217184	0.833441545869656	NA	0.967571445727713
AC117834.1	0.0448270755046914	0.244740101016534	NA	0.715804251834804
AC119673.1	-0.0504539326360511	0.341621715621437	NA	0.788376482318981
AC124890.1	-0.0175070213201448	0.79006986470572	NA	0.95667794014341
AC129492.6	-0.000465634274187452	0.988082823922361	NA	0.997085650513428
AC131097.4	0.115518493527909	0.146708597158937	NA	0.612921789726029
AC132192.1	-0.0215933013339588	0.68062219678412	NA	0.930126377507592
AC135048.1	0.0782165590757424	0.168159731221509	NA	0.637718578925763
AC135178.1	0.0439586615273077	0.690450782662489	NA	0.933379115386712
AC137932.1	0.133601944596163	0.0174903494761343	NA	0.281144379945584
AC138647.1	-0.0239905016476567	0.699566151010026	NA	0.934907441016343
AC138655.1	-0.0382273638107544	0.454968066290292	NA	0.843393078274437
AC139100.2	0.0205948723059428	0.930813149655985	NA	0.98566475681531
AC140061.12	0.00606084777418175	0.944100362569458	NA	0.986867690440248
ACAA1	-0.00891748433608846	0.870133105972802	NA	0.973781912906769
ACAA2	-0.0160275210207391	0.871153119769657	NA	0.973781912906769
ACACA	0.0974490428894721	0.0927878319242106	NA	0.522600197202899
ACACB	0.277186215168453	0.0235556140449418	NA	0.321387506315776
ACAD10	0.0222250920168495	0.724856115182713	NA	0.939780780132617
ACAD8	0.0254849505923071	0.666685159800457	NA	0.924153203731629
ACAD9	0.0465377997802459	0.393714247000416	NA	0.81559281603688
ACADL	0.0949925879024692	0.426248053708782	NA	0.834522243040673
ACADM	-0.0419332938233241	0.532484392455415	NA	0.880693165394627
ACADS	-0.0399936190166385	0.640370716491711	NA	0.914855559859462
ACADSB	0.0592843485137675	0.29494844783814	NA	0.7565947307082
ACADVL	0.211810818662662	0.00408999142318023	NA	0.15563624635885
ACAN	0.157358963143003	0.101452420589753	NA	0.540866453407523
ACAP1	0.0101666102112974	0.866626043232077	NA	0.973478154969884
ACAP2	0.0187152149774814	0.726573145770392	NA	0.939811761814975
ACAP3	-0.00297677270708313	0.976409651177996	NA	0.995387159118515
ACAT1	0.0584842589692656	0.200760269938139	NA	0.677758989903449
ACAT2	-0.121036283052581	0.225440546878143	NA	0.702323441996369
ACBD3	-0.0333041882193258	0.444903804711622	NA	0.841843038402468
ACBD4	0.138661323436772	0.198847621215877	NA	0.675179542338224
ACBD5	-0.032712692250963	0.536860949183844	NA	0.882477401740572
ACBD6	-0.0469130394881302	0.325602256621442	NA	0.779468350711248
ACBD7	-0.0735926114848435	0.540350868656814	NA	0.883543752482204
ACCS	0.13948611219375	0.237927305425673	NA	0.711666766101181
ACD	-0.0351351224336281	0.642925743947702	NA	0.915398602881453
ACE	0.0476623655317083	0.782135008218168	NA	0.955507541709488
ACE2	-0.0531721071433227	0.673421496800672	NA	0.926962658243295
ACER1	0.0343188341868137	0.631569732111839	NA	0.911020399896552
ACER2	-0.423034616725894	0.00245922101391161	NA	0.123668149295514
ACER3	-0.0176018057858455	0.812224005411928	NA	0.961913522345445
ACHE	-0.0296795498065346	0.716381005678598	NA	0.938336247038224
ACIN1	0.00118164161928979	0.975719216595953	NA	0.995387159118515
ACKR2	-0.0928582666647417	0.0846853889336143	NA	0.506770102962487
ACKR3	0.156399789525295	0.325559056805359	NA	0.779468350711248
ACKR4	0.0503944578009684	0.119756971763987	NA	0.573213018778099
ACLY	0.084823422412151	0.0872653620932404	NA	0.511832786699335
ACN9	-0.0344091917069119	0.600667294303535	NA	0.90104365289237
ACO1	0.0984498486900231	0.176851055467109	NA	0.646893351499269
ACO2	0.0436261030588392	0.40402649957581	NA	0.822366357612098
ACOT1	0.351649369040075	0.199898963448605	NA	0.676045779825741
ACOT11	0.276443368093631	0.0705146243667381	NA	0.469911523492937
ACOT12	0.116232150173597	0.384721164518259	NA	0.811842617042221
ACOT13	0.0391577744924613	0.646247831171265	NA	0.917038155673935
ACOT2	0.0341577955720167	0.715657527463143	NA	0.938336247038224
ACOT4	-0.0980567177896181	0.446659642146086	NA	0.842274491183884
ACOT6	0.066650992476991	0.105588664071369	NA	0.549081345675424
ACOT7	-0.0673786092133087	0.443832012589107	NA	0.841466006793322
ACOT8	0.00799776355596259	0.882855866302858	NA	0.975783805301715
ACOT9	0.19339719643117	0.022543997190468	NA	0.314434531260522
ACOX1	-0.0545623863261193	0.327475417509682	NA	0.780187187780488
ACOX2	0.00441047513540921	0.964439068619894	NA	0.992581364922645
ACOX3	0.0349652143824532	0.609559318643351	NA	0.903789947703323
ACOXL	0.0663194504109917	0.0892400321993407	NA	0.515774981401316
ACP1	0.0053807365447747	0.917848121233465	NA	0.98224889690902
ACP2	0.00434878581207108	0.955659825241818	NA	0.989989192153141
ACP5	-0.148131453179711	0.0673319126152638	NA	0.463978608365369
ACP6	0.0718450615794524	0.491266549622642	NA	0.865357542337328
ACPL2	-0.0690100042886388	0.652536993209586	NA	0.919400546239164
ACPP	0.0474840654155496	0.83683257640028	NA	0.968102674926325
ACPT	0.0207878633228193	0.836136795744508	NA	0.968102674926325
ACR	0.00189283379626117	0.964889497044136	NA	0.992692317544129
ACRBP	-0.0620665683931588	0.495866204211986	NA	0.866938167712857
ACRC	-0.15251611720489	0.478595750395939	NA	0.859776530308274
ACRV1	-0.00302599468521663	0.958078791058973	NA	0.990584728424677
ACSBG1	-0.0156467219597007	0.916502957178722	NA	0.981872712051668
ACSBG2	-0.0550187000628669	0.564354655754237	NA	0.889716239674698
ACSF2	-0.0532667474708545	0.557186945532665	NA	0.886964551960104
ACSF3	0.0156319261749821	0.846272764417634	NA	0.970228318364429
ACSL1	0.0409883703055409	0.673019270144371	NA	0.926962658243295
ACSL3	0.0118637952038109	0.874386521859125	NA	0.9745742532385
ACSL4	-0.000676985500406544	0.992156292891599	NA	0.997750645810392
ACSL5	0.382029421985267	0.0249136181708127	NA	0.329643513449996
ACSL6	0.0531114495655988	0.375164711131057	NA	0.806047692648889
ACSM1	0.159885926210855	0.0302488561138061	NA	0.347833081984969
ACSM3	-0.0629153793569746	0.238089702045657	NA	0.711666766101181
ACSM5	-0.0617176057535817	0.567717436123965	NA	0.891435059677577
ACSS1	-0.0630390525827755	0.463965152750247	NA	0.850777951750019
ACSS2	0.0270503793132557	0.830183672675135	NA	0.967141898731255
ACSS3	-0.00613863674840024	0.959640524550839	NA	0.991444722218597
ACTA1	0.0119277924607605	0.869297695117494	NA	0.973781912906769
ACTA2	-0.391686656924485	0.0381544621452039	NA	0.380461490735409
ACTB	-0.00796591062432852	0.925649071778649	NA	0.984018415555137
ACTC1	-0.0529786393025569	0.463280830454328	NA	0.850255966812799
ACTG1	0.0112943305248571	0.878959284099965	NA	0.975326463370184
ACTL10	0.12217600545917	0.00246638602648463	NA	0.123668149295514
ACTL6A	-0.103583767057049	0.141523874351689	NA	0.605932956503648
ACTL6B	-0.0253797158884238	0.710868943239158	NA	0.937312282483033
ACTN1	-0.113909558438368	0.362991663339201	NA	0.798841434541751
ACTN2	-0.128472100023893	0.363017893084457	NA	0.798841434541751
ACTN4	-0.0385828337271152	0.426104995546202	NA	0.834522243040673
ACTR10	-0.0838695390632081	0.158567445873461	NA	0.627735304500279
ACTR1A	0.0149490032742328	0.710163501824969	NA	0.937112533965454
ACTR1B	-0.140343136868478	0.0295203748241442	NA	0.344421444345587
ACTR2	-0.0238581655970672	0.616372300500774	NA	0.905027300866982
ACTR3	-0.0491573761311766	0.43453425547271	NA	0.837647071669372
ACTR3B	-0.12102535109106	0.0353825233856979	NA	0.368534547139255
ACTR3C	-0.0655740424617864	0.429232154006756	NA	0.835661832389937
ACTR5	0.0354444394033566	0.493724507724077	NA	0.866521430598613
ACTR6	-0.125635770987411	0.0913160081217042	NA	0.519614228314704
ACTR8	0.0357880829124632	0.713707952788464	NA	0.938336247038224
ACTRT1	0.0229562676788116	0.523334186229096	NA	0.876517218918461
ACTRT3	0.0485353321170063	0.85633639271703	NA	0.971871467022787
ACVR1	-0.182579014764371	0.173990532875511	NA	0.64390583432539
ACVR1B	-0.012575541925574	0.879647470912893	NA	0.975326463370184
ACVR1C	-0.28076547628042	0.297169627984697	NA	0.758934860835545
ACVR2A	0.133934062761619	0.210866227704416	NA	0.689217559998403
ACVR2B	0.115814765761166	0.0389025809694643	NA	0.382809595716446
ACVRL1	0.00789088939744143	0.965034033641137	NA	0.992692317544129
ACY3	-0.422531324936143	0.173008778031609	NA	0.642598378252841
ACYP1	0.085977139368211	0.210697262918752	NA	0.689217559998403
ACYP2	0.0734378748182064	0.168938371217332	NA	0.63837035186933
ADA	0.140139988979422	0.332242288328698	NA	0.783208007988444
ADAD2	0.0804681093365828	0.425685199633582	NA	0.833956705207095
ADAL	-0.201883281686024	0.00798457803879482	NA	0.212295143545321
ADAM10	-0.072596691956219	0.256521415906271	NA	0.728463387657567
ADAM11	-0.000771453912353656	0.992498125140167	NA	0.997750645810392
ADAM12	0.298248546812435	0.0198132105982509	NA	0.294028769709875
ADAM15	0.0385544227634486	0.750451820677619	NA	0.945645677236335
ADAM17	-0.143645656142994	0.0172828812808545	NA	0.280817231012795
ADAM19	-0.0630319738232483	0.730728419916786	NA	0.940323142663908
ADAM20	-0.0747802281266979	0.308717190090828	NA	0.768062759920063
ADAM21	0.106075090312349	0.151907664385025	NA	0.618040837053445
ADAM22	-0.233611868652636	0.00256696830004377	NA	0.125825982014916
ADAM23	-0.0235401544325393	0.872949847139294	NA	0.97431189112515
ADAM28	-0.149183883654052	0.538562216057808	NA	0.883508842350376
ADAM29	0.0273436275122563	0.847340643539862	NA	0.970228318364429
ADAM32	-0.141445350798864	0.256269751058669	NA	0.728003396052053
ADAM33	-0.00209971921633164	0.989635117857225	NA	0.997149126703538
ADAM8	0.172069246879737	0.34997475564595	NA	0.792566172980917
ADAM9	0.00321912939378023	0.98038747999607	NA	0.99613114053715
ADAMTS1	-0.348571874117616	0.0396630293914877	NA	0.384894968422476
ADAMTS10	0.381765127347597	0.000148376796741845	NA	0.0297394727790599
ADAMTS12	0.0242713260196244	0.8790242049254	NA	0.975326463370184
ADAMTS13	0.156317057917414	0.0677753545810715	NA	0.465454046189744
ADAMTS14	-0.262661266182573	0.302634197391874	NA	0.763166541574569
ADAMTS15	0.088440594200752	0.380750258958656	NA	0.808882550928262
ADAMTS16	-0.506742379759445	0.29210532452642	NA	0.755311733362661
ADAMTS17	0.547817847464254	0.0020518038268007	NA	0.112918763146134
ADAMTS18	0.504914097893521	0.561352149152464	NA	0.888520243881277
ADAMTS19	-0.208602626706028	0.149250020697804	NA	0.615305760799608
ADAMTS2	0.348447011279682	0.122248251280996	NA	0.576309540528535
ADAMTS20	0.186042603089642	0.174446175982666	NA	0.644105905635339
ADAMTS3	-0.444877926183766	0.145027901648636	NA	0.609981342814926
ADAMTS4	-0.270940850984001	0.0100991571149933	NA	0.232237699379485
ADAMTS5	0.0615541179643697	0.605814146646891	NA	0.902705910551018
ADAMTS6	0.137184644688531	0.13701668887287	NA	0.600395666356558
ADAMTS7	0.13315805669991	0.354891248338745	NA	0.795155317193087
ADAMTS8	-0.153533560154993	0.236737713465547	NA	0.711232085664249
ADAMTS9	0.131758946418927	0.344896711121155	NA	0.79098715991693
ADAMTSL1	0.371738954265795	0.261070849557831	NA	0.732794820638206
ADAMTSL2	0.213593764488727	0.0431292652700392	NA	0.39707668375351
ADAMTSL3	0.0212221896721889	0.880015777590951	NA	0.975326463370184
ADAMTSL4	0.0573963495944315	0.604551465788431	NA	0.90242712553646
ADAMTSL4-AS1	0.0141062646341631	0.761010790585781	NA	0.948493769030866
ADAMTSL5	0.0474928765823454	0.597071419606286	NA	0.899708046900692
ADAP1	-0.10109816009865	0.221765512839397	NA	0.698861686766589
ADAP2	-0.17560463192891	0.086538480064128	NA	0.510743888180068
ADAR	0.0992682786496766	0.0176766921276987	NA	0.28235075357695
ADARB1	-0.159301593662085	0.189139198272772	NA	0.661640785166656
ADARB2	0.208007176558765	0.338592697510687	NA	0.787111082929857
ADAT1	0.0712511472673387	0.173996185114163	NA	0.64390583432539
ADAT2	-0.00388414989647908	0.958661893869332	NA	0.990825284108373
ADC	0.0339714009735905	0.713275082406932	NA	0.938336247038224
ADCK1	-0.0264758927735605	0.67387104508543	NA	0.927222342313921
ADCK2	-0.0733709480274735	0.419790682642483	NA	0.831033012157141
ADCK3	0.0611062578130633	0.573160044633002	NA	0.892292502678043
ADCK4	0.0948669446008064	0.232216411989398	NA	0.706959739576033
ADCK5	0.19929206688326	0.00159849784426158	NA	0.097930613213535
ADCY1	-0.0320940632869126	0.773504600716835	NA	0.952845287959138
ADCY10	-0.0554581293306926	0.742006449578497	NA	0.9427803270317
ADCY2	-0.00775904590982318	0.916357312969475	NA	0.981845249948481
ADCY3	0.0221852755457948	0.795376101507356	NA	0.958368258625835
ADCY4	0.0847381978444151	0.60720462406805	NA	0.903354732458744
ADCY5	0.12636407875968	0.0810684389368743	NA	0.496998264245906
ADCY6	0.132674434792672	0.00924572565679815	NA	0.220264312541556
ADCY7	0.00781746114398731	0.958124545146456	NA	0.990584728424677
ADCY8	-0.00399129387426489	0.965482703666264	NA	0.992692317544129
ADCY9	0.0311862055985981	0.669993100395783	NA	0.925494595841533
ADCYAP1	0.257623667519773	0.145442253437465	NA	0.610532783601576
ADCYAP1R1	0.0754824900865608	0.37668466378658	NA	0.806047692648889
ADD1	0.0120962511263435	0.714208919123765	NA	0.938336247038224
ADD2	-0.00248634476777139	0.971612167138347	NA	0.994334564642654
ADD3	-0.100760096828432	0.217719609495753	NA	0.695505405195511
ADGB	0.178252358299008	0.597577008178261	NA	0.900082635527458
ADH1B	0.169206857501043	0.229285416891604	NA	0.703819693300948
ADH5	-0.0395239836846763	0.476860791369532	NA	0.85940144982198
ADHFE1	0.138964645143767	0.174287820294188	NA	0.643995429213564
ADI1	0.156982062202208	0.00126832265768106	NA	0.092731528020967
ADIG	-0.00171873368850869	0.98024863766203	NA	0.99613114053715
ADIPOR1	-0.041448745448632	0.364771658145377	NA	0.799847092111047
ADIPOR2	0.0204807991562928	0.904790653106171	NA	0.98034624031777
ADIRF	-0.224196867307801	0.106963180682803	NA	0.550977077434232
ADK	0.0301916879450996	0.611433257100381	NA	0.903899010109697
ADM	0.12237950640927	0.671388331732571	NA	0.926224403463129
ADM5	0.082452352358526	0.185495952806586	NA	0.658486372574133
ADNP	0.0111938638454199	0.802078970001132	NA	0.96103396178649
ADNP2	0.0304495243505332	0.704140068893301	NA	0.935434117544593
ADO	-0.120090222375152	0.122388481671553	NA	0.576309540528535
ADORA1	-0.042349362422743	0.679254993950411	NA	0.929446963062989
ADORA2B	0.261039572560738	0.125308375404409	NA	0.580925409201612
ADORA3	0.0643589646190322	0.735391696877151	NA	0.941101352256427
ADPGK	0.0625472296843574	0.293013496462338	NA	0.755502418658537
