logFC	Pval	Warning	FDR
ABCC10	0.00652953669658283	0.881281311998364	NA	0.970361392065947
ABCC11	-0.132041067704315	0.0138638438353276	NA	0.251959607339084
ABCC12	-0.138829657048934	0.481408447474744	NA	0.811956360539322
ABCC2	-0.05793787130775	0.469513248338503	NA	0.804569955415046
ABCC3	-0.0987171420855797	0.387904893728313	NA	0.761104522806639
ABCC4	-0.0227323758178691	0.855584840873911	NA	0.963591708499028
ABCC5	0.0474003028274461	0.430900812577214	NA	0.786751590082302
ABCC6	0.0627213837171453	0.428810527919957	NA	0.785758812441438
ABCC8	-0.0899115816756752	0.371966723232052	NA	0.749510369743003
ABCC9	-0.106163216605619	0.395846276008625	NA	0.766153287645125
ABCD1	-0.2024565485293	0.0136241293695765	NA	0.249874657118849
ABCD2	-0.0328905762524466	0.642289298206505	NA	0.892240160185513
ABCD3	0.0334698118936256	0.439954270036567	NA	0.792397504946059
ABCD4	-0.0787588158599836	0.302433876055791	NA	0.700425150125246
ABCE1	0.0410802667059928	0.442227859406938	NA	0.793153544409012
ABCF1	0.00751556249438474	0.880454046753686	NA	0.970361169392927
ABCF2	0.00949731517277297	0.809936132461064	NA	0.947710606266446
ABCG1	0.0722184087174072	0.466430508854119	NA	0.803097627830045
ABCG2	-0.252615247159874	0.0916288421637532	NA	0.479415586003803
ABCG4	-0.00739295825508405	0.905967534614985	NA	0.976446643394054
ABCG5	0.0561612228135405	0.191287419636604	NA	0.610232599461916
ABCG8	0.176905585430047	0.22865879468973	NA	0.64402432688648
ABHD1	-0.0571400186873014	0.2766444567105	NA	0.682474306779812
ABHD10	0.122870398859634	0.219072325061854	NA	0.635368562956523
ABHD11	-0.102031559721613	0.0591636227364216	NA	0.414274876717859
ABHD12	0.0256797863636187	0.671107218075907	NA	0.902077916640565
ABHD12B	-0.112582519255554	0.322006417248636	NA	0.714973575785856
ABHD13	0.0132410157775627	0.835165491177009	NA	0.957065183461873
ABHD14A	-0.0311845366659845	0.622240949918205	NA	0.882508364662391
ABHD14B	0.0257401773638846	0.805648243749457	NA	0.946029586863029
ABHD15	0.036605311728636	0.711134998872973	NA	0.915139238394285
ABHD17A	-0.160537270619064	0.0656134326062199	NA	0.43006378183249
ABHD17B	0.150545683442729	0.0568482820908716	NA	0.408067583249241
ABHD17C	0.0541505064578984	0.499648310067356	NA	0.820586919583818
ABHD2	0.0772001908472692	0.289166641185772	NA	0.691753902321131
ABHD3	-0.0704643907082783	0.657988681010871	NA	0.897911872429206
ABHD4	0.0695024674180556	0.324678169843898	NA	0.71692461029909
ABHD5	-0.0675489078135935	0.155895039699399	NA	0.570533036593248
ABHD6	0.0292426054398984	0.46232286493753	NA	0.801084643517447
ABHD8	-0.0880661472029119	0.298628892804959	NA	0.697271323870994
ABI1	0.0076115183034065	0.876238286483895	NA	0.969146499334458
ABI2	0.0321920309016807	0.411856668432617	NA	0.775664235829546
ABI3	0.062854632628808	0.594983631199004	NA	0.865602948582341
ABI3BP	0.0528715629520957	0.74191839823684	NA	0.928082271909568
ABL1	0.0248828188832205	0.41315334095289	NA	0.776355467261141
ABL2	0.0952014057981933	0.12813950330933	NA	0.536536360329046
ABLIM1	-0.0639641355628864	0.302265991483982	NA	0.700425150125246
ABLIM2	-0.0347473422002534	0.74517749908424	NA	0.928959680634052
ABLIM3	-0.174883850837313	0.172512571877678	NA	0.589528538897374
ABR	-0.17009063721442	0.0351480031951665	NA	0.347417809085475
ABRACL	0.238613242243199	0.00580362669873336	NA	0.169531247500982
ABT1	0.00735911861316408	0.912144919247084	NA	0.977520409993523
ABTB1	-0.0016461564613082	0.978399297912052	NA	0.994028177455726
ABTB2	-0.0578006216235506	0.732411689425412	NA	0.925007762748726
AC002310.13	0.0179057410561042	0.813455118047155	NA	0.9489185453704
AC002365.1	0.0103889093040549	0.758286831534235	NA	0.931520126527641
AC002398.9	-0.0439821320533064	0.49841101693106	NA	0.820070719524532
AC002472.1	-0.093190377848201	0.206986415688959	NA	0.625972919513142
AC002472.13	0.0119142721558783	0.941137691573978	NA	0.984191472265407
AC002985.3	0.0616088652169508	0.496706297502066	NA	0.819035345494437
AC003002.4	-0.000611192588321175	0.994964228343512	NA	0.998342560420042
AC003005.4	0.127186022192288	0.113376385948313	NA	0.516929965139827
AC003006.7	0.120712523631458	0.145098979693258	NA	0.557267157018428
AC003101.1	0.0433165740642181	0.281461585151477	NA	0.686423486910085
AC004076.7	-0.0168173216764756	0.75587796543091	NA	0.931520126527641
AC004076.9	-0.0149116248919006	0.89971435053869	NA	0.975094231680472
AC004381.6	0.201666473279422	0.00945941880514201	NA	0.215504964317145
AC004466.1	-0.0283999006741783	0.759870044032051	NA	0.931520126527641
AC004899.1	-0.0848201323205411	0.429733595756966	NA	0.786065704695901
AC005003.1	-0.167659994598461	0.0382727689961433	NA	0.355737629198083
AC005082.1	0.00283642438608582	0.963867244586047	NA	0.991024575064783
AC005609.1	0.015738790336639	0.731264724942917	NA	0.924369012489099
AC006486.1	0.0818764327158172	0.043345747506105	NA	0.374941103911615
AC006486.9	-0.0799529266048651	0.346568829240236	NA	0.731127197736326
AC006538.4	-0.159234392385741	0.242029723463597	NA	0.653174653002497
AC006547.14	-0.0488073591377368	0.178447889335198	NA	0.597724078171265
AC006946.15	-0.20539003977781	0.00863982258784413	NA	0.205251181853759
AC007040.11	0.00316311846326624	0.980900886954627	NA	0.994519263809181
AC007382.1	0.0640810840136885	0.086371364090938	NA	0.470002458627551
AC007401.2	0.509383247964465	0.00093025473132391	NA	0.0791359782875707
AC007461.1	0.00207399084655119	0.955701517868878	NA	0.988289742954539
AC007557.1	-0.0276448695920843	0.619468528526733	NA	0.88087135918272
AC008060.7	0.419832175300246	0.0186585148465745	NA	0.282214096653493
AC008271.1	0.144680004473507	0.273928562848765	NA	0.67785501793902
AC008387.1	-0.0218403031217816	0.549709533700589	NA	0.846217814391688
AC008394.1	-0.00849042438731104	0.859926424884155	NA	0.964749960684377
AC008443.1	0.179045528178969	0.0751602033633472	NA	0.447852880920272
AC009403.2	0.0104612583973269	0.90208247544197	NA	0.975872776377945
AC010336.1	-0.00769089244362258	0.889623500805798	NA	0.972837514419633
AC010536.1	-0.00334183729216232	0.951830994132409	NA	0.987648938503836
AC010547.9	-0.0539511913904523	0.206845976679903	NA	0.625968335270841
AC010642.1	0.0260558340974138	0.45575143044899	NA	0.798290720033899
AC011484.1	-0.00293718747173575	0.980102410188224	NA	0.994236760552618
AC011530.4	0.0027611304506323	0.960943747818342	NA	0.989911327462721
AC011997.1	0.147013218610761	0.125669842612101	NA	0.535063481416585
AC015688.3	0.179437840263486	0.284686349677908	NA	0.688030635833395
AC016586.1	0.0211868611515737	0.55010672437526	NA	0.846217814391688
AC016757.3	0.160116306180759	0.115685107376348	NA	0.520135940760965
AC018755.1	0.0129904399450663	0.863706498958355	NA	0.965623203223332
AC018816.3	0.099268601975124	0.378583918113052	NA	0.753633632360225
AC019171.1	-0.0557435198795442	0.376791346800333	NA	0.753046940415303
AC021860.1	0.0119345544906875	0.898984866327122	NA	0.975094231680472
AC022431.2	0.0941288675438917	0.295139933457648	NA	0.694449456493771
AC022532.1	-0.0271392835844001	0.509411887218536	NA	0.825419416849974
AC023590.1	0.262083603429988	0.0452363609422659	NA	0.380170846321418
AC024257.1	-0.0437286839670432	0.622669323668236	NA	0.882736839546179
AC025263.3	-0.203017930703922	0.0803358283353257	NA	0.458193037562327
AC026310.1	0.0458722710372479	0.481361835814031	NA	0.811956360539322
AC027228.1	0.0189360111837602	0.69414107068746	NA	0.909958142334285
AC027307.3	0.0394573584533932	0.599707198638649	NA	0.868987711843244
AC027763.2	0.0315755343998422	0.709012286436926	NA	0.91444412523298
AC040977.1	0.087054978284705	0.395428281645873	NA	0.765720366674228
AC062017.1	-0.118200822540702	0.0244645106323436	NA	0.307300216281753
AC068533.7	-0.00776983872495268	0.933476410600595	NA	0.98314706847121
AC068620.1	-0.0677101455508449	0.233167894786447	NA	0.647630104432032
AC069368.3	0.18337405340746	0.229441206537744	NA	0.644895117075245
AC073343.1	0.0935659526711056	0.210040375230841	NA	0.627887072080353
AC074091.13	-0.00444728249294643	0.87181422658494	NA	0.968676195338348
AC079341.1	-0.117867063113158	0.199213826897514	NA	0.61769040212014
AC079354.1	0.226668732988517	0.078988329227702	NA	0.455485696221014
AC090616.2	0.0546389626620392	0.455911186867815	NA	0.798290720033899
AC091948.1	0.0821712041418101	0.513739927962185	NA	0.828500823626018
AC092675.3	-0.0217006303873511	0.651690956892262	NA	0.896137798136636
AC092687.4	-0.171350496541424	0.390775075803783	NA	0.763253144071959
AC093802.1	-0.0513027028158751	0.0219724845270828	NA	0.295494185038003
AC096677.1	0.0460686427330833	0.357934403410723	NA	0.739425555608168
AC103801.2	0.0215202887217793	0.669564368075935	NA	0.901622491981138
AC104532.2	0.023816717339637	0.599477454533875	NA	0.868987711843244
AC104534.3	-0.140966915677039	0.111345949242256	NA	0.514371971759505
AC104809.3	0.498854984723952	0.147350740895625	NA	0.558696159114208
AC104841.2	-0.0117424771894402	0.835347971338781	NA	0.957070094997179
AC105020.1	-0.0295087056167801	0.106968885314276	NA	0.507283796576234
AC109829.1	0.102788865400034	0.0852114450575625	NA	0.469116184955958
AC110084.1	0.0276606414699248	0.71010461041266	NA	0.914679027526953
AC110619.2	-0.236229916478715	0.134250984680474	NA	0.545195700985941
AC110771.1	-0.0892026342058842	0.0102734676729759	NA	0.221426869657258
AC110781.3	0.0932058317981354	0.153438629947311	NA	0.568305699107768
AC112205.1	0.0631195842629133	0.50398948394728	NA	0.822664070669325
AC112693.2	0.0126011498118565	0.70734939786588	NA	0.914152640005578
AC117395.1	-0.0633928725619575	0.439223184582565	NA	0.791991209527165
AC119673.1	0.140412924694632	0.239748476017514	NA	0.652465268506743
AC124890.1	0.01845327866444	0.601250386293099	NA	0.869731394102752
AC129492.6	0.0454898074587837	0.307098952193535	NA	0.704855560050403
AC131097.4	-0.0552812986677583	0.46968247812363	NA	0.804674008851764
AC132192.1	-0.0105137044544986	0.757055380867343	NA	0.931520126527641
AC135048.1	-0.046996540824201	0.33355841852279	NA	0.723444929077911
AC135178.1	-0.00820571146784565	0.933684013277567	NA	0.983162435265421
AC137932.1	0.111684939899017	0.0383586952540935	NA	0.356047947300475
AC138655.1	-0.0128785204116847	0.682602307851879	NA	0.904687056391407
AC139100.2	-0.0897604594323156	0.502398698644799	NA	0.822664070669325
AC140061.12	0.0941927827062116	0.262764108713018	NA	0.670771969776105
ACAA1	-0.0574172074503013	0.170610042649658	NA	0.589058040591452
ACAA2	-0.126570442787971	0.179439232344151	NA	0.598917432737041
ACACA	-0.0220201379954537	0.688823428219422	NA	0.908004920717174
ACACB	-0.0102718047101882	0.944773629419078	NA	0.985225965401874
ACAD10	0.00487640617471896	0.930544948077315	NA	0.982518343870106
ACAD8	-0.0154428808138329	0.725660622740419	NA	0.921898056116345
ACAD9	-0.0224754272176512	0.563883009307763	NA	0.852114823123274
ACADL	0.130960013442007	0.115004907185599	NA	0.519163859533095
ACADM	0.0287058562476446	0.57259380480453	NA	0.855745045433846
ACADS	-0.121887762970123	0.255025319940319	NA	0.663152659525847
ACADSB	0.116317874466575	0.000956172128584898	NA	0.0804542849978323
ACADVL	-0.11094391362389	0.105702864119654	NA	0.505233595688886
ACAN	0.295231346174422	0.000550522864399605	NA	0.0628893726453063
ACAP1	-0.0286275983490498	0.746028410033526	NA	0.929113870392899
ACAP2	0.176847200502621	0.00142200104960311	NA	0.0947585949429269
ACAP3	-0.16080583648372	0.142069143084374	NA	0.553654114897688
ACAT1	0.00915943304552469	0.795665329181363	NA	0.941342745376308
ACAT2	-0.187955042918569	0.0724130359381379	NA	0.444095523086629
ACBD3	-0.0256416675161998	0.492801885144739	NA	0.816763419394434
ACBD4	-0.113167865627171	0.119125216102928	NA	0.525274215917872
ACBD5	-0.0496268107833182	0.300825830252944	NA	0.699572355993444
ACBD6	0.0470232639917208	0.401689599387343	NA	0.769120751783098
ACBD7	-0.284132722883123	0.0877544670092671	NA	0.473660881160719
ACCS	0.154192320440971	0.106700088695274	NA	0.506516627635355
ACD	-0.154904411755071	0.101426514199803	NA	0.495220819420049
ACE	-0.106954844077364	0.491211049568995	NA	0.816286192410322
ACER1	0.00779354116341806	0.811370560667071	NA	0.948486907152143
ACER2	-0.251781078698536	0.141936693441456	NA	0.553654114897688
ACER3	0.021749251236552	0.786369416217616	NA	0.938030709410438
ACHE	-0.019847408072082	0.857511226851994	NA	0.963891147124793
ACIN1	-0.0845857334069501	0.0631825005614211	NA	0.422791861066895
ACKR2	-0.00734302409298505	0.872125589783846	NA	0.968676195338348
ACKR3	-0.0379966043901258	0.725717193110063	NA	0.921898056116345
ACKR4	0.0507928734814805	0.439351341894892	NA	0.791991209527165
ACLY	-0.0179767333908974	0.733925161297308	NA	0.925695013813015
ACN9	0.0898035234662729	0.287679803486831	NA	0.690800951467552
ACO1	0.119074075149563	0.00639036925439318	NA	0.178223784107587
ACO2	-0.180374570087992	0.00482502655439054	NA	0.159435226620595
ACOT1	0.211879951430413	0.315942140696717	NA	0.709970866399128
ACOT11	0.0211557884549902	0.875707446558684	NA	0.969146499334458
ACOT12	0.0414951964682329	0.714481713497258	NA	0.916574519234954
ACOT13	0.0377970263084808	0.591085233903053	NA	0.863695984180789
ACOT2	-0.0103085911173478	0.882246633386111	NA	0.970744438097288
ACOT4	-0.188815370233331	0.0158498924186634	NA	0.262466998127531
ACOT6	0.0767232311206189	0.107325533909747	NA	0.507566655637019
ACOT7	-0.171906740799228	0.0288451161601575	NA	0.324064695152145
ACOT8	0.0131325496763513	0.7846713593719	NA	0.937350541562204
ACOT9	0.0205281944363739	0.732645783675906	NA	0.925091111505508
ACOX1	-0.0949127678404722	0.0880406198881212	NA	0.474363212227521
ACOX2	-0.241542705168967	0.0181613103902492	NA	0.278693215560213
ACOX3	-0.0141949040836526	0.732847160235926	NA	0.925199292205018
ACOXL	0.0552498351808731	0.12933831635363	NA	0.538036416959873
ACP1	0.0743308469195821	0.0279601693846316	NA	0.322361509107997
ACP2	-0.0462556292557856	0.439973103477834	NA	0.792397504946059
ACP5	-0.0430435231867567	0.154123723283252	NA	0.568471820901692
ACP6	0.145542770839896	0.127782710286029	NA	0.53615938701158
ACPL2	0.0295801826672693	0.684754336643192	NA	0.905819846528098
ACPP	0.240363714235456	0.240940395158968	NA	0.65266933261812
ACR	0.00773803554454118	0.842820274861568	NA	0.959627377351441
ACRBP	-0.118620235186313	0.247310608744105	NA	0.657191170456668
ACRC	-0.0701452877246371	0.652338180988663	NA	0.896137798136636
ACRV1	0.123777337431376	0.0395391227207995	NA	0.360518352151509
ACSBG1	-0.244595097005098	0.0730564917537886	NA	0.444226249778718
ACSBG2	-0.141640319819487	0.0221456507895741	NA	0.295494185038003
ACSF2	-0.158809732355708	0.186402821495591	NA	0.604402900645688
ACSF3	-0.106901299387981	0.152574918837655	NA	0.56668153204148
ACSL1	0.138914087022229	0.061275438053533	NA	0.419401843312646
ACSL3	-0.0373475736069364	0.425312361821165	NA	0.783486090557765
ACSL4	0.0973033372863195	0.0883052014849586	NA	0.474363212227521
ACSL5	0.385241707658309	0.06373993481428	NA	0.423160140093308
ACSL6	-0.127223927884505	0.064342978056227	NA	0.425573717143606
ACSM1	0.102618657958731	0.169069121594531	NA	0.586423901833886
ACSM3	0.0911862300131827	0.412576343152942	NA	0.776000641661179
ACSM5	-0.123860049873968	0.394482264542184	NA	0.76503427580672
ACSS1	-0.283453777746355	0.0424872908990066	NA	0.370905700517365
ACSS2	0.0951366541750677	0.179354321877918	NA	0.598833751522659
ACSS3	-0.0431201693281544	0.750444525870613	NA	0.93033575516846
ACTA1	0.0403022729975605	0.589623328706061	NA	0.862902855479297
ACTA2	-0.0928256316079862	0.634321243621242	NA	0.888025219294518
ACTB	0.00727488309391682	0.909991711660468	NA	0.977430390747223
ACTC1	-0.043219323157402	0.594323013980285	NA	0.865206016999472
ACTG1	-0.0845032760189678	0.327222143699229	NA	0.718146846138921
ACTL6A	0.0497648745011579	0.560509282529629	NA	0.85054009188233
ACTL6B	-0.0449982701401744	0.406312918206047	NA	0.772552163027796
ACTN1	-0.0520220625943334	0.656453959998104	NA	0.897029360277494
ACTN2	-0.0506011546661564	0.588220500955845	NA	0.861838761585795
ACTN4	-0.11485029651826	0.0527416365820201	NA	0.396753054494943
ACTR10	-0.0276096974133195	0.523990239053182	NA	0.833021326029084
ACTR1A	-0.0412490382180852	0.427585545347724	NA	0.785316082780358
ACTR1B	-0.179132894180416	0.0126939176284089	NA	0.24167506108822
ACTR2	0.158976227948621	9.26006288359815e-06	NA	0.00569600714220713
ACTR3	0.0895825686658377	0.0774649439263082	NA	0.452284223759564
ACTR3B	0.124850407297535	0.0135633825415991	NA	0.249619306084918
ACTR3C	-0.165207069618629	0.144831621602906	NA	0.557267157018428
ACTR5	0.111869567848026	0.000116735505452326	NA	0.0296341418841118
ACTR6	-0.0658782164325936	0.302493782416644	NA	0.700425150125246
ACTR8	-0.0784204225158745	0.170755380417952	NA	0.589058040591452
ACTRT3	-0.187894421465609	0.182661278525503	NA	0.601674503202523
ACVR1	-0.109126260502204	0.241006676692718	NA	0.652738320126442
ACVR1B	0.026813753488638	0.647554633705451	NA	0.894201526802207
ACVR1C	-0.0228496994361592	0.832942474493779	NA	0.955797802599831
ACVR2A	0.190746667903763	0.120522669382644	NA	0.526932490824666
ACVR2B	-0.0050268188284062	0.93552319019225	NA	0.983443159555332
ACVRL1	-0.0105234363174908	0.959827235461623	NA	0.989781222305612
ACY3	-0.46190354361	0.040418049392221	NA	0.362573847476039
ACYP1	0.0787404590896136	0.254389717661282	NA	0.662939187043804
ACYP2	0.008004864252723	0.875446170916842	NA	0.969146499334458
ADA	0.139553594707983	0.350081949396855	NA	0.733055871037774
ADAD2	0.200835382193431	0.377728911636734	NA	0.753046940415303
ADAL	-0.183889285118112	0.0204072181908135	NA	0.289594179703354
ADAM10	0.0545078896798016	0.336032539798202	NA	0.724162167526053
ADAM11	-0.123559003821907	0.0432488200722825	NA	0.374690346379206
ADAM12	0.593409522058832	0.00374606180662762	NA	0.145062388555437
ADAM15	-0.10583515353129	0.305262305074374	NA	0.702960409655071
ADAM17	-0.105530684685724	0.125822185564458	NA	0.53517221063226
ADAM19	0.13264309068361	0.473867152840138	NA	0.80717055204997
ADAM20	0.104317243094318	0.249444503354858	NA	0.659760010108626
ADAM21	0.049933669555114	0.380843323923576	NA	0.755592020780268
ADAM22	-0.0549997043693336	0.427880104026052	NA	0.785453313918919
ADAM23	0.207067972773888	0.0518076382049477	NA	0.395116622704687
ADAM28	0.0779147783432002	0.756864510699193	NA	0.931520126527641
ADAM29	0.123261345900393	0.30259719493238	NA	0.700425150125246
ADAM32	-0.0335179780200177	0.850724778684377	NA	0.96204237412301
ADAM33	0.0363202956774172	0.775416069446454	NA	0.934650333031926
ADAM8	-0.118573068655275	0.131824171447075	NA	0.542388467700814
ADAM9	-0.0704876334350127	0.383269233076495	NA	0.757846003640008
ADAMTS1	-0.168365561049499	0.38589337112163	NA	0.75939371039107
ADAMTS10	-0.00783237514071199	0.956363153069531	NA	0.988375825980033
ADAMTS12	-0.0595683011857178	0.597475858328815	NA	0.86749263751727
ADAMTS13	-0.0595402560533522	0.32739377572681	NA	0.718146846138921
ADAMTS14	0.0847927413547167	0.748521900238014	NA	0.929682542052556
ADAMTS15	0.0336321747418188	0.770857684480872	NA	0.934650333031926
ADAMTS16	-0.203275854489825	0.195903637438177	NA	0.614952933413301
ADAMTS17	0.188353643996322	0.177507709949913	NA	0.596403530510286
ADAMTS18	0.851126316897624	0.101095435590136	NA	0.494742748284286
ADAMTS19	0.0390517859741069	0.765032668071979	NA	0.932132215486451
ADAMTS2	0.0688982142545698	0.706594058161558	NA	0.914029396933089
ADAMTS20	0.0759991974622044	0.382464446662001	NA	0.757235861623039
ADAMTS3	0.222013796956819	0.453632720809453	NA	0.797244543229436
ADAMTS4	0.134436551671574	0.492567091652602	NA	0.816763419394434
ADAMTS5	-0.111527867287683	0.416824361209869	NA	0.77748275480805
ADAMTS6	0.385627737939884	0.0571135589135232	NA	0.408870701747528
ADAMTS7	-0.0675617981034061	0.501912612424821	NA	0.822531858849285
ADAMTS8	-0.22894956029193	0.148021774487408	NA	0.560045478915808
ADAMTS9	-0.00945963493790837	0.969598923779441	NA	0.992827783227075
ADAMTSL1	0.242176419227674	0.135841176931038	NA	0.545377152854642
ADAMTSL2	-0.0393949396311882	0.711015138576363	NA	0.915139238394285
ADAMTSL3	-0.00262435798002144	0.984154134513961	NA	0.99509534571398
ADAMTSL4	0.0244888758363443	0.751353191238613	NA	0.930385273759926
ADAMTSL4-AS1	0.00726507969263599	0.870192769337127	NA	0.968034735847796
ADAMTSL5	-0.00817316621984458	0.910891080655911	NA	0.977520409993523
ADAP1	-0.0734756494913675	0.294690666767695	NA	0.694449456493771
ADAP2	0.0277879387253856	0.764781613835129	NA	0.932091914526167
ADAR	-0.00626272371387647	0.836114354709738	NA	0.957319264601381
ADARB1	-0.0937799886661962	0.189493391346948	NA	0.60759669215595
ADARB2	0.124266608941547	0.385170225696251	NA	0.758891753111614
ADAT1	0.0519233721591193	0.36524341781777	NA	0.744964776017211
ADAT2	0.280259794513398	7.4368469508368e-05	NA	0.0233210771146535
ADC	0.000236917473579295	0.998024467283835	NA	0.999581890432818
ADCK1	0.063147945562489	0.436161212352389	NA	0.789980324932248
ADCK2	-0.142571985780067	0.0305567619746794	NA	0.329359379117195
ADCK3	0.0822256288935241	0.0863534457240525	NA	0.470002458627551
ADCK4	0.0878255453277037	0.136769774190345	NA	0.545618155116678
ADCK5	-0.0679484145201746	0.241901492366318	NA	0.653174653002497
ADCY1	0.0309208861297468	0.800877782671831	NA	0.943670402878553
ADCY10	-0.150806611728437	0.427605552874503	NA	0.785316082780358
ADCY2	0.0808918181533861	0.31861043182098	NA	0.712970553040153
ADCY3	-0.0340360367448132	0.527361842626688	NA	0.834028219011444
ADCY4	-0.0411627874961951	0.774526899170624	NA	0.934650333031926
ADCY5	0.0029837144645468	0.963933728321325	NA	0.991024575064783
ADCY6	0.0547817997173598	0.33065546482319	NA	0.721328066528917
ADCY7	-0.112456156004373	0.524608426927912	NA	0.833021326029084
ADCY8	0.111382113856804	0.142275658327572	NA	0.553654114897688
ADCY9	0.0793491120713134	0.192491466336442	NA	0.61227666225489
ADCYAP1	-0.24979612221223	0.189800831892647	NA	0.607704645537356
ADCYAP1R1	-0.146575616584248	0.131783234267283	NA	0.54235956398267
ADD1	-0.0366219255519984	0.236474154856521	NA	0.649943766108516
ADD2	0.103320369258438	0.202582156244306	NA	0.621533571713147
ADD3	-0.120311545045376	0.111677696351485	NA	0.514446331289495
ADGB	0.327092477301698	0.267948686673877	NA	0.672735285464796
ADH1B	0.181613031810683	0.186326154237962	NA	0.604402900645688
ADH5	-0.0785044377063493	0.215495790062205	NA	0.632863065874488
ADHFE1	0.00836507464746252	0.909630178038458	NA	0.977430390747223
ADI1	-0.0518705735420785	0.498952599898615	NA	0.820202377446659
ADIG	-0.0484155227290012	0.33687291966477	NA	0.724489765292105
ADIPOR1	0.0346497507260341	0.277409124247335	NA	0.683269523007514
ADIPOR2	0.143327735035334	0.200915075631166	NA	0.620195870405179
ADIRF	-0.283005528327141	0.0783616721148896	NA	0.453743020323472
ADK	0.0746940009161741	0.0797434023267845	NA	0.457601806032387
ADM	0.576893939901085	0.0462081724338539	NA	0.382100509328496
ADM5	-0.0122451538999866	0.807192680359219	NA	0.946451785388415
ADNP	0.0132795329181815	0.781674310793049	NA	0.936278177024349
ADNP2	-0.0136923262217824	0.822786340327327	NA	0.952253300883427
ADO	-0.0809707005511542	0.269435394146625	NA	0.67305083116199
ADORA1	-0.0114726837398812	0.905390950951732	NA	0.976446643394054
ADORA2B	0.225414498517257	0.0505036317520613	NA	0.39189936080093
ADORA3	-0.00172075834555241	0.992584895959743	NA	0.997827016039428
ADPGK	0.0492554582750704	0.226502882816831	NA	0.641258929167551
ADPRH	-0.153693848174651	0.0168398720532357	NA	0.270945748236819
ADPRHL1	-0.0811563753723023	0.445377523109348	NA	0.794819658804379
ADPRHL2	-0.0312713192995189	0.560111990978053	NA	0.850380116701104
ADPRM	-0.0756959983045176	0.354698139790371	NA	0.736616978271316
ADRA1A	-0.287280069991202	0.00411961421046447	NA	0.152623181433662
ADRA1B	-0.242447925104963	0.210916158968357	NA	0.628963609584066
ADRA1D	-0.0399427074286055	0.856576902204367	NA	0.963636381522033
ADRA2A	-0.106922809246613	0.55360145957419	NA	0.847410810008616
ADRA2B	0.230432096103792	0.0575996076787033	NA	0.410695731433572
ADRA2C	0.203588583297901	0.0296744702908565	NA	0.325533277708664
