logFC	Pval	Warning	FDR
NSL1	0.0768766566519271	3.67993842884662e-05	NA	0.00998367295746088
NTF3	0.754979184837852	0.000253930843955308	NA	0.0384131099402134
NTN4	0.284885736100481	6.57540301958193e-05	NA	0.0150517321799366
OIP5	-0.107129861600291	2.64072506617197e-06	NA	0.00126428595962198
OPN3	-0.456751158965454	3.62967731899477e-05	NA	0.00998367295746088
OTOG	0.264229411464838	4.95846208536932e-09	NA	5.76527470183156e-06
PABPN1	-0.474975014611765	4.30758344238669e-06	NA	0.00175297108187926
PADI1	-0.0727953183697362	0.00010550913754126	NA	0.020692502902369
PASK	-0.224414656986349	6.84253705194315e-05	NA	0.0150517321799366
PES1	-0.197450222269317	1.01606489888439e-08	NA	9.7291202494354e-06
PGF	-0.350122046004226	0.000177722581281792	NA	0.0304522966116316
PITX3	-0.0485227428113562	3.36852344906546e-07	NA	0.000200334531641128
PLG	-0.206849202052957	0.00011638555313298	NA	0.0222324032219051
PNN	-0.17258379775586	0.000276480349558517	NA	0.0405454696406625
POLR3H	0.140026297146278	0.000349182599393094	NA	0.0481694436688202
PPP1R13B	-0.110094882249606	4.91305553431687e-05	NA	0.0123038027673246
PPRC1	-0.245445555432848	1.32284972091945e-05	NA	0.00448611411606809
PRDM10	-0.334942411612347	2.97118259295903e-05	NA	0.0086365911157477
PRSS42	0.16865659568809	9.75800772569091e-05	NA	0.0197509322539261
RCC1	0.896979427858699	0.00023198592515139	NA	0.0361305419126064
RETSAT	0.216354600632926	0.000153579657059311	NA	0.0274721940396864
RGPD2	-0.743400617751494	2.60264495950402e-05	NA	0.00784552863903823
RIMBP3	-0.137793820111334	0.000163915465396292	NA	0.0283852760183067
RMDN1	0.249326841575954	3.86002113132999e-05	NA	0.0103005613075065
RNASEH1	-0.38080605569203	5.17954346079819e-10	NA	7.02605070457274e-07
RP11-127H5.1	-0.550228751834946	0.000182605486560572	NA	0.0308033319223588
RP11-181C3.1	0.150975493064142	0.000235276903964632	NA	0.0361305419126064
RP11-210M15.2	-0.275659461408255	4.39107429286434e-05	NA	0.011345699577658
RP11-603J24.9	-0.102179786451287	1.40936986297024e-05	NA	0.00468198421008768
SCRG1	0.589764187179065	1.00214210707605e-07	NA	8.15403833594226e-05
SEL1L2	-0.365750871935385	0.00028925353002407	NA	0.0416678669179806
SEMA3C	0.753333528265773	5.628444007022e-05	NA	0.0136745987382544
SLC16A6	-0.428249972618702	0.000280386101302543	NA	0.040751115687525
SLC22A4	-0.413184162348549	3.32451004458889e-06	NA	0.00138759934630302
SLC29A2	0.350607547771388	0	NA	0
SLC35F5	0.173948974185086	0.000108719254175771	NA	0.0210682383270619
SLC38A4	-0.117069440655816	4.89337286599945e-05	NA	0.0123038027673246
SMIM17	-0.155514688510013	3.72945230253663e-10	NA	5.51891132551739e-07
SMO	0.441210359604565	3.81759368561774e-08	NA	3.27067315865713e-05
SPATA25	0.383155448923787	0	NA	0
SPATA31E1	-0.112529456599474	6.38196986522122e-05	NA	0.0149298200910577
SPSB3	-0.0836488304388111	0.000197574415206514	NA	0.0324860235427438
SS18L1	-0.173571502905871	0.000125792554707571	NA	0.0232687636992028
STYK1	-0.622591514864436	3.27359497953594e-07	NA	0.000200334531641128
SUSD1	-0.417756170131575	0.000206250192918755	NA	0.0334635967063003
TBC1D14	0.0959018661638397	7.21476106233521e-05	NA	0.0156589174096923
TCP10L2	-0.174285224933944	9.20852134989047e-06	NA	0.00318928320284079
TDRD12	-0.26902350237092	3.03610166181301e-05	NA	0.00867046716684072
TIAM2	-0.16400730633382	2.5529263991686e-07	NA	0.000166226143702666
TMEM14C	0.284154974337184	1.05194007282705e-07	NA	8.15403833594226e-05
TMEM245	0.248636751904775	0.000324949545718045	NA	0.0461943394727087
TMEM254	-0.259848913190846	0.000147047935484368	NA	0.0265960699312727
TMEM54	0.403783840786271	9.82814542676014e-05	NA	0.0197509322539261
TMEM57	-0.11460835707288	3.44598039436761e-07	NA	0.000200334531641128
TUBD1	0.296615305117283	1.98348670821247e-10	NA	3.22871966362825e-07
UTS2B	-0.536381724561672	0.00027464254477283	NA	0.0405454696406625
VPS36	0.137307556699115	8.85961764323095e-05	NA	0.0189759021048044
VPS37B	-0.369679741481526	0.000338911785198626	NA	0.0471521883714806
WBP11	-0.176706283491348	1.85450226286576e-08	NA	1.67708821305161e-05
ZAR1L	-0.0271504682394094	0.000183555915743261	NA	0.0308033319223588
ZNF383	0.239717158758564	1.58187685173061e-10	NA	2.86108793249677e-07
ZNF559-ZNF177	-0.0368646718534539	5.97736491658729e-06	NA	0.002211353320732
ZNF790	-0.125552456677605	2.18917514129835e-05	NA	0.0068529601827028
ZNF99	0.405777132027274	0	NA	0
